A_1_L_ratio	A_2_L_ratio	A_3_L_ratio	A_4_L_ratio	A_5_L_ratio	A_6_L_ratio	S_1_L_ratio	S_2_L_ratio	S_3_L_ratio	S_4_L_ratio	S_5_L_ratio	L_1_L_ratio	L_2_L_ratio	L_3_L_ratio	L_4_L_ratio	L_5_L_ratio	V_1_L_ratio	V_2_L_ratio	V_3_L_ratio	V_4_L_ratio	V_5_L_ratio	K_1_L_ratio	K_2_L_ratio	K_3_L_ratio	K_4_L_ratio	K_5_L_ratio	LA_1_L_ratio	LA_2_L_ratio	LA_3_L_ratio	LA_4_L_ratio	LA_5_L_ratio	LB_1_L_ratio	LB_2_L_ratio	LB_3_L_ratio	LB_4_L_ratio	LB_5_L_ratio
NC_III_randomDNA90:::CCT	-4.1775586501385	-4.19327706560662	-3.75388132975266	-3.89700884189201	-3.6470912192557	-3.87858283123697	-4.27613901547786	-3.62027926256526	-3.45052483208868	-4.11557395325001	-3.92779072213587	-3.23083558768551	-3.09295308658422	-3.25492216731551	-3.20695576480394	-3.30405336766806	-3.71483418172205	-3.89341817527698	-3.96731094593968	-2.67231672078166	-3.48138632157586	-8.12235135324966	-7.89231465934886	-6.4107805093937	-6.67206673385286	-7.7611755861841	-4.45680361232117	-5.43514720698325	-6.40088186119373	-7.06567139235273	-5.7064377675166	-6.0301664086444	-5.19175952582399	-8.05174253485689	-4.60700680486943	-4.54789347065812
NC_III_randomDNA91:::AAG	-3.76551892998944	-3.21360343221561	-3.45477419374728	-2.96439508913158	-2.99511983754767	-3.61138539723549	-4.31248855845668	-3.91146163490226	-3.6279635241785	-2.87643458790414	-2.28225224235534	-1.79104935358809	-1.74600181959915	-1.67113478449846	-1.70121564424697	-1.66594921572614	-2.3382089692483	-2.36681499671206	-2.24963704318489	-2.43579044852022	-2.42923213715644	-6.6159903698767	-6.74718572442681	-5.7339528736019	-6.46409830570658	-5.67248473626897	-3.63124654950119	-5.587747198048	-5.08848671422761	-4.7580973906025	-4.99626043488383	-5.42989779782945	-5.56693335872853	-5.64419552794629	-5.44476480746401	-4.12784239821031
NC_III_randomDNA91:::CCT	-3.94742544070051	-3.51890446000445	-3.39031607394915	-3.63543862705628	-3.16051378931121	-4.14471200542055	-3.16022329868089	-3.98906902790256	-3.39356466621078	-3.71741384675272	-2.98204620474237	-2.62408701162813	-2.72075434018429	-2.69001671245027	-2.57887296369596	-2.67345537381984	-2.60131006220976	-3.19937474632986	-2.96138330332034	-3.01557298180854	-3.07728973710297	-6.30093605658135	-7.02994084975019	-6.79247736065361	-6.71677711408184	-7.56243619892204	-4.7561875807162	-5.26376920202753	-5.71556928161539	-5.5943533182996	-5.0657160237759	-4.93917339016011	-4.81126410264881	-4.99959549297901	-4.30138670796379	-5.62681554496211
NC_III_randomDNA92:::AAG	-3.66908353375608	-3.42921494888522	-3.94058723692986	-3.08177658703076	-4.02812985570574	-3.63057278222909	-2.31079866790253	-3.5007994558198	-1.92070901746744	-3.8022524256234	-3.66312848159284	-2.10930114817349	-2.16310514381138	-2.11643381605953	-2.07145104432943	-2.05977728898774	-3.11612853580184	-3.70625311411889	-2.6093386945377	-3.32184874266839	-3.54031018182296	-7.17598182084366	-7.10570053808271	-6.21130387599605	-6.20579166643521	-6.17435682912568	-5.61957379197215	-4.76960189347919	-5.5480055552929	-4.99470016698967	-5.29729939017991	-4.85676125437682	-5.35767414925061	-5.33316852529572	-4.51411938599741	-5.99241468259055
NC_III_randomDNA92:::CCT	-3.62467359179041	-4.00107344181855	-4.10403137768722	-3.65608546210028	-3.88579669569143	-3.90812345693851	-3.8225608294028	-3.656341670385	-3.22900339936827	-4.01641805398814	-4.46329764829782	-2.88886650418309	-2.85283230368647	-2.9125733825287	-2.95582615465641	-3.04382371946286	-4.0198560552471	-3.31701327964063	-3.08072620557763	-3.21528857511829	-3.64133789046243	-7.53799851101522	-6.56751079516382	-7.45365304055608	-6.79490529660255	-7.2669641527711	-5.29651186292011	-4.8291643163237	-5.71175404465023	-4.61833536347861	-5.23254354481542	-5.72454450915426	-5.42633420941297	-4.64927655836175	-5.43668605914143	-6.29108434781345
NC_III_randomDNA93:::AAG	-3.98926928482496	-3.28363622728899	-3.55414804832165	-3.20647370073894	-3.57594244074786	-3.80759208934891	-3.84564994153096	-3.82779117895371	-2.83412279443472	-3.80728781862287	-3.29394043235013	-2.23835118643709	-2.33075133902387	-2.13791335403489	-2.2406176633852	-2.30290331760228	-3.03199500430098	-2.60377605993127	-2.88569347526915	-3.26804308039388	-3.78965196217263	-6.42792565038377	-7.09879096835956	-7.10661154652083	-9.11882985594523	-8.06537119311563	-5.40473007375339	-4.91105867413847	-5.47237561624023	-5.33736162037592	-5.5340778219191	-5.37158942252121	-4.5298882686746	-4.91790040552685	-4.63637978036212	-4.94526563539448
NC_III_randomDNA93:::CCT	-4.07571266443742	-3.62634353820833	-4.38650307668821	-3.95662297404778	-4.1326745027441	-4.13443703095859	-2.9962671210106	-2.33210920152224	-4.5292177438446	-4.16685020165738	-4.45910150940291	-2.91656772348562	-3.00034309893203	-2.95239564088873	-2.96552825912644	-3.07673712896193	-2.87939872682359	-3.76260019738866	-3.40214238983415	-3.80673579163771	-3.56017986617193	-6.29932723002896	-7.64250397149509	-5.81494737704763	-7.92710673964494	-7.82003647667088	-5.837244045448	-6.79604956252411	-5.44753188712369	-5.70926348011085	-5.54706307332644	-5.28778651246394	-4.63725207239616	-5.21588851788986	-4.82491210543397	-4.5817092034119
NC_III_randomDNA94:::AAG	-3.06707292847136	-2.77337272554604	-2.57531999780674	-2.90599581076076	-2.9940540999675	-3.04364438838689	-2.94212095399536	-2.9058289609681	-3.1281474719994	-2.63786715247151	-3.01228060887966	-2.08903460858953	-2.01833729387705	-1.94123984935113	-2.00322586040026	-1.96386169570737	-2.17977194779075	-2.11134497467389	-2.0087445945816	-1.93873594972037	-2.05266801196955	-6.36079677013424	-6.33511592708455	-5.69671339609165	-6.54891556151918	-5.08961641473175	-4.82095176577146	-4.53225626570217	-5.04847587925556	-4.96031678725042	-4.70814011239395	-4.13860875344163	-4.44306585790141	-4.92601992560478	-4.92603350197107	-4.99103303965159
NC_III_randomDNA94:::CCT	-3.16781669059542	-3.63235436636173	-3.36552032070177	-3.54723862289871	-3.60445867628408	-3.18353466071397	-3.81701279233687	-3.48877239953445	-3.28609990975248	-3.23802844837561	-3.24982912729475	-2.73824569816698	-2.86968376277585	-2.83147015402965	-2.80027137459948	-2.76444942595031	-2.36486013427179	-2.81131585366418	-2.93824820711327	-2.63940640383071	-3.23763785084598	-7.10988791363999	-5.54173091056974	-7.74806039361007	-6.45908204140662	-6.43379946544838	-5.30124295422051	-4.55926505768701	-6.01130803999221	-5.27202347047948	-5.17185349313492	-5.26167263321687	-4.66740035710616	-4.23414994622841	-4.33576601823153	-5.47548251587789
NC_III_randomDNA95:::AAG	-3.58489268195212	-2.57090191729698	-3.21766462313891	-3.65626245476616	-5.08043653336289	-3.33323779219674	-3.65203222832042	-2.00461409755282	-1.43349566033818	-3.87101910760287	-2.90942098870449	-1.87081054672497	-1.86603519956161	-1.98905562371594	-1.63564196850537	-1.99934707836621	-2.69459340158343	-2.33155557676868	-3.86188483989764	-3.2609043943659	-2.62112255340619	-6.16898518007549	-5.3890584630334	-7.8435413149652	-7.85959301289455	-4.48653494362635	-4.93004694696948	-5.21939017492815	-5.04091376742709	-5.6078832632975	-5.45975254159665	-4.46911973267673	-4.06208372652876	-7.00514828972603	-3.89617710926291	-5.20213933209904
NC_III_randomDNA95:::CCT	-3.11048233955371	-4.34880002871101	-4.27479661386171	-4.27208804038404	-3.33718784088628	-4.55123599613682	-5.1062513545575	-4.81967506626691	-3.03546357004634	-3.42933336392051	-3.10503576199494	-2.78341631058679	-2.44938868954569	-2.74635751746969	-2.70007704824327	-2.84699537221215	-3.81050791130599	-1.59342378140458	-4.32060616197557	-2.35302965891978	-4.7628198941166	-5.32743949026943	-6.88206602314299	-6.7817946643101	-5.66637997984853	-5.09848649112189	-5.29800467013137	-4.50998245058451	-6.02228770045913	-5.48331442077554	-5.27268726576806	-6.39999810038858	-6.64797890383893	-6.24974963443042	-4.88152947508688	-6.88206602314299
NC_III_randomDNA96:::AAG	-3.31307877520133	-3.28064544750489	-2.37291195782585	-3.42170611143457	-3.84333702789985	-4.32275705001337	-2.96018019211429	-2.82326430706833	-2.58088698407145	-3.00984403030741	-3.96248249609858	-2.74090249192126	-2.82512437685818	-2.67551933668211	-2.79226148552273	-2.76208380538376	-1.92886316497857	-3.3210748345853	-2.6438111105721	-2.80691973931149	-2.82463475709083	-6.38639011851125	-6.91952555779169	-6.92507702344142	-5.72611955012162	-6.12581736469307	-4.82608100005556	-4.98472365700746	-5.63380010296482	-5.74785826757561	-5.77004696548686	-5.38340457264447	-4.18402003562259	-6.15360601289385	-6.12536382806557	-4.4250080911435
NC_III_randomDNA96:::CCT	-3.8032335245963	-3.2063984711692	-2.85796064582499	-3.70323076450551	-3.49945667767485	-3.93054740890041	-3.76594615037069	-5.76325559273541	-4.77394711128803	-5.532540536829	-4.02656966391577	-3.55313925906209	-3.52458798465163	-3.49066263070929	-3.63004455807889	-3.79155952509974	-2.54029278252569	-3.03958262308276	-2.75843807222097	-3.90291099949465	-3.11650793462801	-5.64399497260502	-7.9189397522307	-8.92338655180395	-6.091128037892	-7.37560818973414	-5.42016824532801	-4.81896826705416	-5.89660036199535	-5.38884821222075	-5.99133250773654	-6.64401270145223	-4.48132343198312	-5.99488782564991	-5.68257765709306	-5.07493288099041
NC_III_randomDNA97:::AAG	-3.1902063236073	-3.19509899118048	-3.35065299417324	-3.46837315942992	-2.62641209636134	-3.46478674999573	-2.47937322659377	-2.52725478269073	-2.25954354666993	-1.46952051008705	-2.28037301778937	-1.7557466830134	-1.6255690076459	-1.6406156261521	-1.70362754533492	-1.67277460897106	-2.65828807252148	-2.80959851153416	-2.9694504059497	-2.18094740266166	-3.21163156793384	-4.76783659941932	-6.87789759971527	-8.94513666504702	-5.60156311618348	-5.24499573017501	-4.83531662368848	-5.25207594010826	-5.40839709191878	-4.56549349228206	-5.26679713013143	-4.00095002868113	-7.52370823177388	-4.20327325248511	-4.16476495058233	-4.32578985633014
NC_III_randomDNA97:::CCT	-3.3893957538387	-3.70453656608484	-3.35858549502749	-3.594298245418	-3.66743934183632	-3.11932616376174	-2.8020881585097	-3.77458233147788	-4.79374448808942	-3.60403613705218	-4.23874524504849	-2.88566159285577	-2.97223740467199	-2.93117182016466	-2.88559251888963	-2.90797615868212	-3.98374738591304	-3.51598063148534	-3.51930082845754	-3.13770417014691	-2.86224767093454	-7.79515120289337	-7.22318703252253	-5.2006736064781	-6.4869807984008	-6.06647468729772	-5.3275775409641	-4.14918707353964	-6.2112932685402	-5.57540008408666	-5.29112455766065	-4.50654843812259	-5.14685791548	-5.11924831708918	-4.52206545623389	-4.74659423152115
NC_III_randomDNA98:::AAG	-4.01137803042945	-3.73377238777853	-3.72971878527278	-3.69899359305703	-3.42949552224204	-3.48719572648194	-3.72116859115179	-4.52151079008619	-3.37390235198393	-3.4284085972198	-3.67798776070406	-2.84512762946053	-2.99093246211051	-2.78693574856858	-2.7815629128314	-2.75020183205882	-3.04469977782022	-3.0142720406186	-3.05483827445273	-2.57780058779005	-2.38448191202754	-6.24274297132632	-7.1547486499025	-6.94482153075795	-6.52924390416107	-5.78709134804553	-5.22337693879201	-4.97139521965956	-5.67066220518999	-5.02279562983796	-5.09452583815314	-5.19412866004076	-4.1280904168486	-6.42073966571273	-5.15693032200932	-4.01965296546358
NC_III_randomDNA98:::CCT	-4.05200240877484	-4.54138754078565	-3.85918475857859	-4.09060353610825	-4.40626210044376	-4.13362742309544	-4.39760755234559	-4.69862010944365	-4.35271647024969	-3.81483513340881	-4.82120239188246	-3.59960966995308	-3.7804037899279	-3.74420531796995	-3.80832247573708	-3.81201173168944	-3.39958422832957	-3.32002141074086	-3.37960181579652	-2.61419293308483	-3.80649279553471	-8.19120893436771	-7.13462634924526	-7.66484394682358	-7.11487466770395	-7.69532752069482	-5.70724340620368	-5.52360829252979	-6.35112125314629	-5.93001749066098	-5.92407621664725	-5.56396995955256	-4.96030955716266	-4.67600664715194	-5.9246528956509	-5.5552591384459
NC_III_randomDNA99:::AAG	-3.22780032834468	-2.93319565681262	-2.9406731210287	-3.0020404303534	-2.71437957822517	-3.35778161472726	-2.0412141564346	-3.25722526406519	-2.89165806292185	-2.87706645241756	-2.61415023980434	-1.77766384086829	-1.78667741732932	-1.72879819816987	-1.77551378555856	-1.66775946813884	-2.21746781612823	-2.98523138454645	-1.90430508922597	-2.13321413939386	-2.30668987958498	-5.00630735737115	-4.99606121315943	-6.10275887248998	-6.45403314434428	-6.4425017329484	-4.85413927907888	-4.87276346618448	-5.05030203731983	-4.84653903868608	-4.84508137379186	-4.12639308222573	-4.13255964235782	-5.12303705339749	-5.07377468167316	-4.48588181067632
NC_III_randomDNA99:::CCT	-3.64727534302254	-4.08599061717181	-3.57118356735957	-3.81959191566192	-3.84433324915012	-3.5045712349172	-3.6049295054675	-2.7835001601775	-3.19463424864555	-2.28503882498895	-2.48304895316682	-2.81820475043403	-2.8749005790817	-2.75884493348484	-2.88619098323449	-2.84091670738426	-3.50436821025501	-3.04653277827444	-2.86297925171806	-2.74633089316588	-2.79697125359996	-6.21011969045052	-6.09457293137268	-6.67948303193595	-6.43335510619843	-6.71191838074386	-5.04675179003922	-4.83840887063081	-5.67626871674414	-4.70983119012727	-5.00191486016459	-4.56134430664052	-4.01882118461207	-5.15777095788582	-4.75318188071532	-6.14595265903659
NC_III_randomDNA9:::AAG	-3.48628736367079	-3.79417702916186	-2.92316765348482	-2.91008074100849	-3.54664074864905	-4.37883329304837	-3.106212024681	-3.17556506956494	-3.15533039112018	-3.12488753334215	-3.24569348309819	-2.01330167058273	-1.95666223306727	-2.02776779730124	-1.97240002441488	-1.94677281872817	-2.85625315895893	-2.96564570569243	-2.72495936154349	-2.75851142544629	-3.7409580184567	-7.00112285886862	-5.89138067892754	-5.72482866090809	-7.17924030578614	-6.60818582392875	-4.86255893285309	-5.50845145391354	-5.24634449658567	-4.84902937257175	-5.00987284481266	-4.95902106359965	-5.58294367288655	-6.92283051715644	-5.78372668298103	-5.27773887268636
NC_III_randomDNA9:::CCT	-3.41528125744445	-3.81019585400132	-4.26815589714418	-3.91067621879156	-3.71093795664871	-3.53449037639977	-3.51020317474551	-4.2648009601867	-3.64698059225363	-3.33311513104056	-3.77430825026221	-2.73290640498343	-2.90164012960132	-2.89039299305268	-2.96067595658927	-2.95541505081636	-3.86002462549548	-3.67938922952523	-3.2714327262906	-3.24421484714287	-3.46318450380889	-6.37810062917585	-6.8456453248248	-7.77134468194801	-7.47954038868788	-6.14627146576777	-5.60099073685425	-5.41070128147682	-5.94295337957153	-5.36846846077207	-5.35209487931885	-6.50116056142328	-5.37520345289209	-5.66394815124912	-5.8878722261108	-5.08491187444709
NC_II_exonicDNA10:::AAG	-2.31863089677626	-2.25655145442164	-1.98744552988224	-2.50676530260049	-2.2597259655375	-1.78704166709642	-2.15647864941905	-2.79559025223933	-3.26152729935563	-1.57433137558502	-2.37936501393168	-0.947721663482065	-1.17475236715719	-0.945242598576032	-1.04351383885242	-1.07989615187347	-1.43349931922406	-2.4809092979948	-1.41831724865308	-2.22445096200675	-1.91976620211192	-5.61151753285215	-4.49938481135418	-4.67324776645956	-4.69382489270073	-6.13847148415997	-4.54536689914843	-4.65378191309967	-3.96629483624886	-3.9002679282607	-3.95102562749725	-0.452365132961003	-4.44114510760477	-4.70128234214321	-5.08913612575808	-6.46174342079048
NC_II_exonicDNA10:::CCT	-3.13974335338094	-3.17093565874005	-3.26395504699881	-2.94808149414868	-3.60266048600291	-3.21904430978478	-2.99374712562572	-2.30074680036951	-3.48450400287953	-3.99125323873445	-3.17777620803774	-2.23075046208394	-2.2517716258539	-2.57654917226954	-2.51545086126012	-2.48776700386951	-2.54251108729828	-3.31357224507307	-2.87803446903716	-2.7511746658094	-2.59185276579464	-6.21369864838882	-6.6614957243917	-6.08073397147572	-6.45647379795984	-6.4962810656517	-4.66771833088891	-4.98650665693348	-5.44834933545608	-4.74063626733404	-4.65685955932418	-5.23754487434928	-4.0753288751701	-4.11803557618872	-4.68430910887785	-4.04369190318393
NC_II_exonicDNA11:::AAG	-2.60831333119966	-2.95177511957039	-3.56071812605855	-2.26113933745488	-2.95296782896136	-2.65010185037888	-3.20088211399615	-2.27236064019231	-3.12534626896304	-2.43417897202041	-3.35069962658302	-1.27865662825623	-1.24104312974189	-1.23174697739161	-1.29978871849489	-1.26150419944496	-1.62222320227941	-2.03865205900734	-1.59322855658405	-1.21454161542751	-2.71126803693805	-4.55283617417682	-6.06099586789133	-4.37798522184618	-5.1500178672183	-5.89055212474978	-4.79146721807727	-4.5883813474183	-4.78449845066716	-4.1525650699438	-5.08747052867362	-4.23564419835606	-5.4204143570052	-5.4953936467095	-4.92288015419426	-4.99458058634263
NC_II_exonicDNA11:::CCT	-2.58313689074888	-2.36060113716973	-2.48815639214421	-3.50340959573321	-2.77660027043752	-3.54829218350203	-3.32370601452354	-5.69017719551471	-2.69274807001792	-4.20044098478336	-2.48232134700558	-2.15331895050857	-2.13138337228415	-2.31847750089643	-2.05732753259729	-2.22733019447467	-2.96889139933935	-1.85073552291053	-2.20303552751183	-4.01097751427268	-3.26348847408244	-7.62020586487098	-5.05557307597888	-6.18955200806992	-7.25749359256616	-5.37044463709576	-4.95252313852708	-3.16327231976689	-4.77734906225103	-4.59497016442046	-4.0214702180527	-4.14684906125076	-4.22864109315097	-4.28669642369149	-5.42934436067175	-6.44143614326419
NC_II_exonicDNA12:::AAG	-2.37858014958394	-3.08762014200294	-2.79620485212292	-2.2751280970595	-2.88322937859578	-2.82490302278843	-2.58154256380389	-1.9116493731769	-2.49788586691514	-2.34571003909471	-1.79872171240615	-1.46088201741007	-1.53035752230254	-1.35144605039249	-1.36627989144526	-1.33611480294471	-1.61253149388556	-2.59548200863945	-3.00372534710198	-1.87437929252668	-1.95032878788349	-5.98981011927308	-5.78411453488113	-6.20642484954054	-5.32943069903116	-7.04559694556569	-4.10105618038529	-5.01289828456351	-4.2948543487536	-4.63551450455492	-5.31434280230501	-5.29112296721392	-5.48662304844939	-5.82156548978607	-6.07158416580307	-4.59793955399119
NC_II_exonicDNA12:::CCT	-3.42873734835291	-3.40062939460179	-2.78899297996994	-3.25054814683784	-3.46869099355254	-2.57263236992132	-3.36155563593269	-3.26541571563473	-2.7162308512004	-2.7167264494104	-2.78503278613692	-2.26590177937861	-2.29513003472379	-2.25991148428217	-2.16361451918104	-2.23043721195886	-3.52389751188227	-2.43876219499998	-3.38459308561783	-3.67070081997823	-2.94286124581471	-7.3546205815916	-7.52095095573219	-9.18727719388719	-6.12806920963946	-6.61772257413533	-4.98505125452821	-4.76659408376023	-4.48803308635602	-5.12693526084697	-4.60404863567074	-6.06541943239757	-6.41140652299609	-5.31779510995427	-6.1264485164321	-4.46458434324001
NC_II_exonicDNA14:::AAG	-0.153428080448342	-0.241789133780172	-0.243086089710025	-0.190433810867888	-0.263673270032483	0.0567419510184051	-0.0464586911715846	-0.0825125103475744	-0.000430893189276396	-0.321607751650811	-0.0713743805965819	-0.529434269703663	-0.519261131254301	-0.425069262746577	-0.425972523357417	-0.589113412979018	0.334075706785181	0.58268113474003	0.576127283084901	0.352862193297144	0.318022014791392	-4.27527190520442	-3.93798431815434	-4.19656073813802	-3.65070780265391	-4.06774010005059	-2.23208422706512	-2.24439136377446	-3.04328610014124	-2.80062272294796	-2.63747884220523	-2.0511267181267	-2.15918776180909	-1.97631850170528	-2.21498644701125	-2.14421158607822
