L_1	L_2	L_3	L_4	L_5	L2_1	L2_2,	L2_3	L2_4	L2_5
NC_II_exonicDNA49:::AAG	-1.27019049038323	-1.23178549012443	-1.15004882592683	-1.13933989210732	-1.02433693907069	-1.20069439636598	-1.23364972989544	-1.14976688084574	-1.16608542421488	-1.13120224319029
NC_II_exonicDNA49:::CCT	-2.4588522207931	-2.46914197418319	-2.37129572649949	-2.39662376517242	-2.3468113648113	-2.06721783500786	-2.07568151499081	-2.02928771855445	-2.09740663645366	-2.06048117378545
NC_II_exonicDNA5:::AAG	-1.01909319102103	-0.993339203336169	-0.824959228790521	-0.876613384058849	-0.764820207800513	-1.09811160474316	-1.12128377542401	-0.990708013036125	-1.13641942450772	-0.972135899569609
NC_II_exonicDNA5:::CCT	-2.17235673441097	-2.08140869683089	-2.00318536971726	-2.05942208024227	-2.0455223463298	-1.87059024949	-1.79784378582368	-1.7545357689569	-1.76473148963657	-1.79894230250118
NC_II_exonicDNA50:::AAG	-0.18916094634779	-0.0194108733703948	-0.0464109000645962	-0.0470991165296095	0.126522759000626	-0.680852774953974	-0.688503662719816	-0.756958241456412	-0.668255766673214	-0.61407054299328
NC_II_exonicDNA50:::CCT	-1.33484985361763	-1.21031554620382	-1.41109656400337	-1.33046943934124	-1.18963618333039	-1.5276995828315	-1.47499672652304	-1.70309529406705	-1.67753595248165	-1.44813543535125
NC_II_exonicDNA6:::AAG	-2.68356796619296	-2.75373352015854	-2.82427396769147	-2.71339288848501	-2.8282346346964	-2.69798752683548	-2.44753520692093	-2.59201140395342	-2.50136230204957	-2.84756585206067
NC_II_exonicDNA6:::CCT	-3.34818580053347	-3.91876482663161	-3.82929049507409	-3.72019372536066	-2.87932680010231	-2.64786973222688	-3.38959601954519	-3.14903931155269	-3.13533693426566	-2.48045743690533
NC_II_exonicDNA7:::AAG	-1.04070688191413	-1.33617387899936	-0.714062430522217	-1.11295880231	-0.777164247121628	-1.49966384964748	-1.92824554060537	-1.15183099059955	-1.5392702119171	-1.02775304869843
NC_II_exonicDNA7:::CCT	-2.10615839843896	-2.50471307453893	-2.00704100948018	-1.86729899720973	-1.76906467165474	-2.30742763358319	-2.96362454275759	-1.91420806046673	-2.24745372859345	-2.16576948548147
NC_II_exonicDNA8:::AAG	-0.0538266719912138	-0.00724609032080142	0.0369287484024565	0.0967945416302742	0.1224750817559	-0.228386414438576	-0.219474539020909	-0.227457739761936	-0.214532066018684	-0.291057758599018
NC_II_exonicDNA8:::CCT	-1.5769611959411	-1.53250677619358	-1.64325469447859	-1.53170612799203	-1.46490973635063	-1.40380394273954	-1.34623332866353	-1.42724708604954	-1.36720610926293	-1.32759721632417
NC_II_exonicDNA9:::AAG	-0.77911438057949	-0.926406475670846	-0.988258633702694	-0.985752077870263	-1.03921123228301	-0.916193766428278	-1.11531161534666	-1.2246705347938	-1.22922773507126	-1.38723110196733
NC_II_exonicDNA9:::CCT	-1.32138028036975	-1.64739628634396	-1.67411867205321	-1.70094310218719	-1.94659075826147	-1.14748272621394	-1.47729061965344	-1.50897478145056	-1.51728388979386	-1.8542785744936
NC_III_randomDNA1:::AAG	-2.07550331162653	-1.88948450276972	-1.94156802533978	-2.00832216080037	-1.96206870558577	-1.95787147824569	-1.87808942947316	-1.87220111471961	-2.01739159239958	-2.0979417547791
NC_III_randomDNA1:::CCT	-2.95592881600623	-2.88753704245166	-3.09357195398039	-3.0883157319171	-3.26093790336845	-2.51371567345425	-2.47258712973655	-2.55061076445784	-2.6221081986708	-2.9632832867203
NC_III_randomDNA10:::AAG	-2.23610431725556	-2.27375198940545	-2.31174673719238	-2.29811028998347	-2.17640236367622	-2.17344860548351	-2.3259771888414	-2.37854662802142	-2.41771458679624	-2.40289767958645
NC_III_randomDNA10:::CCT	-3.14728791841981	-3.12609055389626	-3.08924307821256	-3.03846586191455	-3.0902032240877	-2.77471771628652	-2.74050140933361	-2.75356939507948	-2.77562759073001	-2.77275136561655
NC_III_randomDNA100:::AAG	-2.39592932955429	-2.18858413862394	-2.32161280892504	-2.22569165999685	-2.12013944477639	-2.23613947596198	-2.04198593222028	-2.29501606246369	-2.18001096153311	-2.19941452643192
NC_III_randomDNA100:::CCT	-3.2213668543982	-3.06163957881459	-3.08251414643969	-3.18054723425305	-3.21293596034413	-2.79494586416002	-2.6604149119689	-2.62432710273804	-2.77717908559218	-2.86251772420005
NC_III_randomDNA101:::AAG	-1.4065183052274	-1.37037165646455	-1.33149419119433	-1.25168466193501	-1.19504416830997	-1.25792432340259	-1.35439571504802	-1.31609630669169	-1.30272406786616	-1.30128539908777
NC_III_randomDNA101:::CCT	-2.32794946536895	-2.39130500786736	-2.38008512393665	-2.32116218202643	-2.30695653021699	-1.85255519489655	-1.93985743155863	-1.96973557972207	-1.88606786948343	-2.00402263161516
NC_III_randomDNA102:::AAG	-0.769680413457046	-1.1005513794741	-1.20069284145673	-1.10869405070483	-1.27632967981559	-0.715738680251825	-0.985222368084787	-1.11533444813908	-1.04844271065267	-1.35262484030918
NC_III_randomDNA102:::CCT	-1.08999897961331	-1.20769743989833	-1.51697254813885	-1.56176791163622	-1.52648138166934	-0.590506223603502	-0.737894108578966	-1.00862281789113	-1.12044346124166	-1.10517167221658
NC_III_randomDNA103:::AAG	-1.42326130075353	-1.49933399538563	-1.38025475703884	-1.33040528351991	-1.30922892426648	-1.38401074744587	-1.57697742805607	-1.41692160121386	-1.47684163180526	-1.52332302648657
NC_III_randomDNA103:::CCT	-2.13561164271325	-2.33269876864966	-2.28153893640446	-2.23209996578997	-2.2442605233724	-1.81544324410873	-1.99534381467868	-1.92221847617436	-1.93685862849606	-1.96532878080858
NC_III_randomDNA104:::AAG	-1.56567500526008	-1.56981117323836	-1.38703021370504	-1.44105702889607	-1.2830688334779	-1.60556264512029	-1.84644662971847	-1.51149010216904	-1.67835735063518	-1.60664022407139
NC_III_randomDNA104:::CCT	-2.27096098360957	-2.1668023030206	-2.13395377480435	-2.22213883392854	-2.07180444896024	-1.98714657077686	-1.91295478340429	-1.88904271980815	-1.97226761819311	-1.81260437760052
NC_III_randomDNA105:::AAG	-2.08179614868372	-1.98414540414644	-1.95497401728705	-1.93363124013401	-1.95487400358004	-2.00024635445643	-2.03543930949659	-2.01646243474678	-1.95352340652089	-1.97880117195082
NC_III_randomDNA105:::CCT	-2.93217448544353	-3.04372221614475	-2.98293692751371	-2.99432699695342	-3.08615252589177	-2.48895145213806	-2.66195576732119	-2.5065040810958	-2.65706745668351	-2.70713928534732
NC_III_randomDNA106:::AAG	-2.51983042723473	-2.35060992842759	-2.41593030831594	-2.31279238372851	-2.37766900901122	-2.3485357698209	-2.19455560562272	-2.2058322780378	-2.28166982684195	-2.41953092080018
NC_III_randomDNA106:::CCT	-3.1062060910029	-3.17694208222927	-3.14507497719746	-3.21129151794592	-3.24835769672947	-2.66019992050598	-2.67894686227233	-2.67974499729901	-2.72037494266636	-2.82271457037407
NC_III_randomDNA107:::AAG	-1.69370888689065	-1.65606706681018	-1.70822744456454	-1.60468133836929	-1.65361031032197	-1.3827641085624	-1.52200249860186	-1.56507225572804	-1.48655901282397	-1.67977197017254
NC_III_randomDNA107:::CCT	-2.18305343673579	-2.09926538948924	-2.41065062642377	-2.29545508850733	-2.16484285382913	-1.64566708507692	-1.49919062694495	-1.91967802623176	-1.81203378193645	-1.72927919342883
NC_III_randomDNA108:::AAG	-1.83450810692137	-1.82293360466193	-1.71629922346078	-1.58756650260701	-1.66663370941073	-1.79443205393941	-1.65405052825068	-1.65082046226731	-1.67378525941592	-1.761005933262
NC_III_randomDNA108:::CCT	-2.61038530937117	-2.57196311127677	-2.47390190414942	-2.60757556959956	-2.53779918619474	-2.16872266965253	-2.16302204644727	-2.07857499339567	-2.15095424684876	-2.1512502336983
NC_III_randomDNA109:::AAG	-2.06985298267955	-2.22880667422629	-2.0134418184038	-2.089478835862	-1.96155691716054	-1.90026475085321	-2.17708537954984	-2.05079859587607	-2.05976622020371	-1.93075266442293
NC_III_randomDNA109:::CCT	-3.07893068554748	-3.10219148273936	-3.07492613027746	-3.11554013101031	-3.08605146058557	-2.64258876626813	-2.6519317055026	-2.56215688232334	-2.6544136594334	-2.65194278270853
NC_III_randomDNA11:::AAG	-0.675084006104593	-0.538991427171877	-0.479525574264838	-0.388621658569407	-0.351450352321954	-0.612333094241547	-0.536438714270957	-0.542541104141986	-0.441887769012017	-0.377147144356865
NC_III_randomDNA11:::CCT	-1.18909844545859	-0.99028423300489	-1.1133879080925	-1.0366935598905	-0.942738987136233	-0.790805026234871	-0.564625997040212	-0.668070529340359	-0.717700704870828	-0.629420340473813
NC_III_randomDNA110:::AAG	-1.59304377065833	-1.76056118664839	-1.675005380818	-1.52727328399172	-1.60614866447574	-1.46275712315946	-1.64426594070202	-1.54145644474477	-1.46729320140725	-1.63471364024569
NC_III_randomDNA110:::CCT	-2.40107304291648	-2.36914707177101	-2.38916201675802	-2.49432203503631	-2.46449268313585	-1.93117088150044	-1.95622605212114	-1.84641734209632	-2.08327882047288	-2.13473291027252
NC_III_randomDNA111:::AAG	-2.26103584983068	-2.07141864394233	-2.06435739902492	-1.93651880360193	-1.89034515621877	-2.15998140466701	-2.08461203209773	-1.98278360585147	-1.96071338952267	-1.96015305792732
NC_III_randomDNA111:::CCT	-3.15184263999256	-3.05163367211648	-3.14529534709484	-3.0891938103231	-3.02784671420715	-2.78278677754645	-2.65519223308951	-2.74168243663056	-2.65725958902642	-2.64715386924011
NC_III_randomDNA112:::AAG	-2.98866431793964	-2.95723311710102	-2.96297557158671	-2.75350499676594	-2.8239086200069	-2.97490786393859	-2.84593514538451	-3.0575565502801	-2.80417053542425	-2.8752265598433
NC_III_randomDNA112:::CCT	-3.6482103557701	-3.53268125781288	-3.67025400278109	-3.58672213718125	-3.70707135617137	-3.14970867882422	-3.12110059377464	-3.2154811868545	-3.13711531734596	-3.27687391503877
NC_III_randomDNA113:::AAG	-2.22184248089611	-2.19116269726171	-2.17351516988916	-2.23348271424163	-2.20237244368928	-2.18478329760626	-2.01591677315238	-2.15271174030233	-2.26774137157873	-2.34084185592643
NC_III_randomDNA113:::CCT	-2.82213908942536	-2.92021121595927	-2.9162708174677	-2.78902781033643	-2.77186760372173	-2.41211502890312	-2.494322546026	-2.53914893122416	-2.41678366517674	-2.53043601582772
NC_III_randomDNA114:::AAG	-2.24212227965494	-2.21703739354488	-2.11382380269927	-1.99896568055642	-1.96859642799758	-2.14488723448071	-2.12013921383641	-2.11952643400838	-2.0663492820911	-2.02720001797785
NC_III_randomDNA114:::CCT	-3.12270458597822	-3.06689431553576	-3.12888994538499	-3.13669468813587	-3.19560750898724	-2.61399336285184	-2.68764022257729	-2.69928559477635	-2.76671929372555	-2.8702813577322
NC_III_randomDNA116:::AAG	-1.20771465327355	-1.13583999689783	-1.13008769737149	-1.11515041420319	-0.954744824616533	-1.15508329565918	-1.06724087289454	-1.17512855641293	-1.16404355123781	-1.12783032790376
NC_III_randomDNA116:::CCT	-1.85700730354734	-1.86274894031391	-1.98289798851863	-1.85907462256029	-2.01701868361803	-1.47041845233424	-1.4602597092266	-1.56456688748462	-1.44264417501671	-1.68594506213584
NC_III_randomDNA118:::AAG	-2.00187963207435	-1.77155194205781	-1.8828464514892	-1.7248939817402	-1.70192109322752	-1.79757138438685	-1.66321858175659	-1.85315399192907	-1.68587632524982	-1.78680375741232
NC_III_randomDNA118:::CCT	-2.31514363457563	-2.20171807689374	-2.36799689257253	-2.39844398985948	-2.24689606441728	-1.81117179254124	-1.75137884601091	-1.8985289275157	-1.8876034076092	-1.87406660363379
NC_III_randomDNA119:::AAG	-2.13643519844172	-2.09302493068088	-2.09367107112463	-2.05330594888826	-2.11955393930433	-1.9747926051386	-1.92706039992913	-1.89894139027368	-1.98198852446334	-2.14327076498151
NC_III_randomDNA119:::CCT	-3.08324667038206	-3.12149163681931	-2.9464958999878	-2.97898688031525	-2.99938046188934	-2.63540397536174	-2.71439690504876	-2.4469002277331	-2.41730588255715	-2.6072616142276
NC_III_randomDNA12:::AAG	-2.3666192680975	-2.13464178099834	-2.38930180991359	-2.22118801525408	-2.29937080939662	-2.28616598096092	-2.05455276458658	-2.4030196550257	-2.21265098175759	-2.34957572524851
NC_III_randomDNA12:::CCT	-3.31655036006379	-3.33707746864355	-3.2676482811936	-3.2674017103195	-3.31352861228284	-2.88422207943707	-2.95291275719629	-2.88568473361046	-2.91893375496689	-2.99987620082428
NC_III_randomDNA121:::AAG	-1.59629866967405	-1.79133054611491	-1.79505153922356	-1.6201956654331	-1.83567875124882	-1.40516787494978	-1.72215076497797	-1.71661917177945	-1.65913907200433	-1.85192695777511
NC_III_randomDNA121:::CCT	-2.08818215090732	-2.45854817712304	-2.40979157432337	-2.42490696667458	-2.58719986334414	-1.65892744701189	-2.05943979584463	-1.87379332771821	-1.991936470186	-2.21076594486316
NC_III_randomDNA122:::AAG	-1.35305702267208	-1.31742011484092	-1.27264915679916	-1.19665283564535	-1.13601076465176	-1.13217748083731	-1.18574888424257	-1.12870835055068	-1.19405470856359	-1.21187112481677
NC_III_randomDNA122:::CCT	-2.01697698727542	-2.14001678467937	-2.10305640329957	-2.04457343863776	-2.1069722462866	-1.58434567052953	-1.62124461971379	-1.61400038293936	-1.57432510332125	-1.69322478191238
NC_III_randomDNA123:::AAG	-1.69503304591596	-1.69785414382241	-1.60616729118706	-1.58789519483344	-1.54860941063036	-1.60079155177741	-1.5328453063375	-1.4830145580502	-1.61745250676737	-1.53965185637795
NC_III_randomDNA123:::CCT	-2.80629732974175	-2.74482952360692	-2.70819868997942	-2.69999432526474	-2.83758244409333	-2.32657884135562	-2.05939758925816	-2.3528121630403	-2.21190277293684	-2.31584067645407
NC_III_randomDNA124:::AAG	-2.12816329384558	-1.95452855551967	-1.91809661459445	-1.88247538334129	-1.79854305496384	-2.03679303146787	-1.84973122933945	-1.8666212861493	-1.95314259381807	-1.86528119509574
NC_III_randomDNA124:::CCT	-2.90792482263316	-2.93447210718598	-2.93326296601997	-2.84399778763675	-2.78168297357515	-2.50395460230977	-2.49756182401867	-2.54149235313502	-2.39797852260168	-2.37295971445125
NC_III_randomDNA125:::AAG	-2.52889130274969	-2.22561873192742	-2.34496358601261	-2.32728842419152	-2.17134840940765	-2.53892131876059	-2.21979932500358	-2.33664072663112	-2.38871277996692	-2.41621242524958
NC_III_randomDNA125:::CCT	-3.33950069224752	-3.11710051451985	-3.2197092105519	-3.23434832015556	-3.14712037846337	-2.99498487769241	-2.7732291293127	-2.96702752926433	-2.82660677548727	-2.85999408588249
NC_III_randomDNA126:::AAG	-2.5406788840161	-2.55261767779389	-2.59342506543518	-2.51307131567442	-2.59195871748237	-2.33082309440905	-2.37862939715187	-2.43524383059349	-2.4526270917826	-2.5181327570314
NC_III_randomDNA126:::CCT	-2.79738426533516	-2.94666456647948	-2.98333681011644	-2.83251368000723	-2.88728015197301	-2.31915587870932	-2.48910443591877	-2.38391134911317	-2.31633036343865	-2.32844831977998
NC_III_randomDNA127:::AAG	-1.94208443416791	-1.77413405095853	-1.75210611478696	-1.69069610872103	-1.64877072474461	-1.90061054272144	-1.82160261242039	-1.75689957860591	-1.76290164055673	-1.77438409693335
NC_III_randomDNA127:::CCT	-2.71694043400027	-2.89814389746601	-2.84858408669761	-2.76853643130891	-2.74324568939907	-2.29442787146634	-2.49837458491801	-2.44402063074732	-2.40934616612308	-2.42527065280321
NC_III_randomDNA128:::AAG	-1.78839071112397	-1.80779551166163	-1.41180700361178	-1.45543429550203	-1.40664925720675	-1.52458168794115	-1.66400041633609	-1.4494871381874	-1.36094040632703	-1.39577566845692
NC_III_randomDNA128:::CCT	-2.57564501099421	-2.65713588362784	-2.72966862175655	-2.52002775293192	-2.22342929103099	-1.98829239572481	-2.15553759716622	-2.18908171966335	-2.00913147320558	-1.75279848857184
NC_III_randomDNA129:::AAG	-1.72869642860794	-1.79933907413823	-1.48056313259869	-1.87270681057592	-1.6807045735477	-1.49799866399829	-1.75270192816159	-1.4607896968012	-1.88618067705909	-1.8329544334724
NC_III_randomDNA129:::CCT	-2.58365169052537	-2.47750100591733	-2.8264905639134	-2.6878273314401	-2.75491058668314	-2.20326628831545	-2.07358391805767	-2.31506541974602	-2.33868650213752	-2.41034855524104
NC_III_randomDNA13:::AAG	-1.52972207896752	-1.34869205688549	-1.3200806794017	-1.24126811402431	-1.29831872291223	-1.41978328387913	-1.38064977947887	-1.37011307501448	-1.2780751023906	-1.52528805586945
NC_III_randomDNA13:::CCT	-2.45638430390679	-2.38923419605494	-2.40944760582223	-2.34841157961508	-2.3223931092843	-2.03835944444468	-1.99213189532014	-2.02083633584334	-2.02347503330667	-2.07734905974867
NC_III_randomDNA131:::AAG	-1.7703588113191	-1.74097798433824	-1.67715887179723	-1.6944030141327	-1.58120441616317	-1.64113452418064	-1.80926792812226	-1.66280349944273	-1.76620895111706	-1.76735028228726
NC_III_randomDNA131:::CCT	-2.46738682551973	-2.44786698867605	-2.51546407605592	-2.68954094690809	-2.52052506469163	-2.14155341671143	-2.11521231160782	-2.1528122554206	-2.36597046419659	-2.22783506444713
NC_III_randomDNA132:::AAG	-1.86515253510793	-1.85846693138869	-1.8267399100799	-1.88844492680505	-1.69926482180111	-1.80483846059304	-1.92062218274988	-1.82677899263944	-1.99630479216822	-1.86310128772026
NC_III_randomDNA132:::CCT	-2.61733004952968	-2.8989883831112	-2.99519053466433	-2.92313926365488	-2.88931538672398	-2.17314609593812	-2.48427665589134	-2.62708970989537	-2.56004757943317	-2.54429121695211
NC_III_randomDNA133:::AAG	-1.84237684459244	-1.85105704830709	-1.94458636832924	-1.90869439102426	-1.91053545914106	-1.81157765976036	-1.85650367299506	-1.97979852061295	-2.0030646586162	-1.98488747997594
NC_III_randomDNA133:::CCT	-2.81721497852602	-2.70958852994466	-2.74255357729135	-2.82187771690966	-2.90409220498261	-2.44288440317864	-2.28725141660235	-2.3369829396104	-2.44573821619357	-2.63527757081348
NC_III_randomDNA134:::AAG	-1.55155146585185	-1.39301009396163	-1.36878158658119	-1.26001756522025	-1.21690044716418	-1.5367108543408	-1.4273435718261	-1.33140660709469	-1.36490760963847	-1.38511448775978
NC_III_randomDNA134:::CCT	-2.23700309285724	-2.22203562207193	-2.20262409297764	-2.27082656948037	-2.13341409483801	-1.89430494562106	-1.82077937676942	-1.76110806510567	-1.87573404404169	-1.81095052461506
NC_III_randomDNA135:::AAG	-2.6036901395964	-2.55637438927789	-2.57223577480261	-2.43311138519268	-2.38019837011111	-2.57330166392421	-2.52211228736127	-2.57773553183091	-2.47014530215365	-2.50076075406488
NC_III_randomDNA135:::CCT	-3.61724413894159	-3.570624498925	-3.60609963173129	-3.44896502982732	-3.55949097519224	-3.19561384017931	-3.15498722229389	-3.19022433088475	-3.03114152892467	-3.17526532206709
NC_III_randomDNA136:::AAG	-1.502009369047	-1.38976242042082	-1.33641020843319	-1.33190654468585	-1.32912811133375	-1.55755582593028	-1.4680509100452	-1.47321190341827	-1.37719456489521	-1.467351633921
