A_1_ratio_scaled	A_2_ratio_scaled	A_3_ratio_scaled	A_4_ratio_scaled	A_5_ratio_scaled	A_6_ratio_scaled	S_1_ratio_scaled	S_2_ratio_scaled	S_3_ratio_scaled	S_4_ratio_scaled	S_5_ratio_scaled	L_1_ratio_scaled	L_2_ratio_scaled	L_3_ratio_scaled	L_4_ratio_scaled	L_5_ratio_scaled	V_1_ratio_scaled	V_2_ratio_scaled	V_3_ratio_scaled	V_4_ratio_scaled	V_5_ratio_scaled	mean_log_A_ratio	mean_log_S_ratio	mean_log_L_ratio	mean_log_V_ratio	A_rank_value	S_rank_value	L_rank_value	V_rank_value	group	group2	A	S	L	V	A_DESeq2_Active	V_DESeq2_Active	L_DESeq2_Active	S_DESeq2_Active
RBP4:::CCT	-0.6901761	-0.8911845	0.006845072	0.05282292	0.5149793	-1.67815	1.578798	-0.4918376	1.645439	-2.957112	0.5492973	2.013334	1.944182	1.994607	2.017528	2.025629	-0.9579774	1.017066	-0.6596873	-0.08599503	0.7507804	-0.4474771	0.06491689	1.999056	0.01283739	600	561	85	549	promoter_candidate	0_0_0_1	0	0	1	0	0	1	1	1
RBP5:::AAG	0.6244671	0.7288193	0.3432322	0.5480482	0.6051133	1.019738	1.488765	1.985829	1.659606	1.2107	1.380676	0.7679823	0.8179518	0.8065418	0.8520226	0.8745969	1.25014	1.605649	1.172456	0.8853405	1.491229	0.644903	1.545115	0.8238191	1.280963	340	253	327	284	promoter_candidate	0_0_0_1	0	0	1	0	1	1	1	1
RBP5:::CCT	0.613581	-0.05568368	-0.04592949	0.2550502	0.3433712	0.4155914	0.6357909	1.237293	1.192337	1.026259	1.192674	0.06392847	0.09063105	-0.06648543	-0.001548891	0.007562873	1.141901	1.127744	0.842004	0.6307846	1.048282	0.2543301	1.056871	0.01881761	0.958143	429	352	569	350	promoter_candidate	0_0_0_1	0	0	1	0	1	1	1	1
RBPMS2:::AAG	-1.089833	-0.743464	-1.296686	-1.329636	-0.8828368	-1.205239	-1.444258	-0.1413275	-0.9607266	-1.360289	-1.395784	-1.813064	-1.671856	-1.674767	-1.633084	-1.521739	-0.9437183	-0.9540256	-1.00231	-1.147417	-1.574599	-1.091282	-1.060477	-1.662902	-1.124414	803	805	1139	820	promoter_candidate	0_1_0_0	0	0	0	1	0	0	0	0
RBPMS2:::CCT	-1.955662	-2.163653	-1.819418	-1.703509	-1.681693	-1.958223	-1.857981	-1.274982	-1.639031	-1.456998	-2.109837	-2.746369	-2.706558	-2.754722	-2.621664	-2.680432	-2.303229	-2.28309	-2.26714	-2.385643	-1.593997	-1.88036	-1.667766	-2.701949	-2.16662	1116	1011	1480	1236	promoter_candidate	0_1_0_0	0	0	0	1	0	0	0	0
RCAN2:::AAG	-3.258373	-2.782118	-1.983274	-2.062938	-2.916063	-2.899843	-2.45683	-1.849414	-1.875765	-3.206694	-2.90198	-2.362942	-2.453647	-2.362212	-2.430518	-2.4713	-3.223085	-2.761174	-1.34146	-3.265136	-2.22818	-2.650435	-2.458137	-2.416124	-2.563807	1448	1323	1414	1419	promoter_candidate	0_1_0_0	0	0	0	1	0	0	0	0
RCAN2:::CCT	-2.932877	-3.888892	-2.362225	-3.702983	-4.578232	-2.869213	-3.950211	-2.067353	-3.52401	-3.451585	-3.346414	-3.179391	-3.173254	-3.473708	-3.422	-3.323225	-3.656656	-4.139962	-2.444781	-3.083454	-3.580447	-3.38907	-3.267914	-3.314315	-3.38106	1562	1513	1554	1556	promoter_candidate	0_1_0_0	0	0	0	1	0	0	0	0
RDH16:::AAG	-0.8305499	-2.444282	-2.26764	-2.028687	-2.111893	0.1705808	0.1221267	-1.406026	-2.605685	-3.232899	-1.453154	0.04142138	0.2117017	0.2981357	0.2820884	0.4097074	-2.246398	-0.863739	-1.311174	-2.392242	-1.746472	-1.585412	-1.715128	0.2486109	-1.712005	985	1030	494	1024	promoter_candidate	0_0_0_1	0	0	1	0	0	0	1	0
RDH16:::CCT	-2.224821	-2.113332	-1.571672	-2.025133	-3.963149	-2.601946	-1.508363	-0.2560409	-2.803988	-1.487334	-1.293823	0.1025239	0.03091419	0.0229249	0.1124836	0.1837068	-1.112842	-3.41994	-3.584951	-2.174785	-2.530243	-2.416676	-1.46991	0.09051066	-2.564552	1364	945	537	1420	promoter_candidate	0_0_0_1	0	0	1	0	0	0	1	0
RGN:::AAG	-2.718278	-1.734993	-1.445938	-2.542136	-2.840183	-1.32956	-3.770027	-1.514056	-2.546118	-3.79234	-3.396919	-1.903863	-1.960937	-2.05981	-2.168343	-2.022929	-2.294277	-3.28792	-2.664746	-0.6019752	-4.546762	-2.101848	-3.003892	-2.023176	-2.679136	1213	1464	1286	1461	promoter_candidate	0_0_0_1	0	0	1	0	0	0	0	0
RGN:::CCT	-1.872083	-1.646756	-2.18506	-3.736115	-3.590246	-2.677775	-4.015772	-4.214719	-2.728611	-3.347367	-2.841311	-1.914051	-1.843771	-1.713922	-1.673633	-1.807023	-4.502139	-2.46992	-1.604162	-2.724652	-1.855783	-2.618006	-3.429556	-1.79048	-2.631332	1435	1529	1189	1444	promoter_candidate	0_0_0_1	0	0	1	0	0	0	0	0
RIDA:::AAG	0.5085446	1.092961	0.5942046	0.5138448	0.8319461	0.7395112	1.002019	2.144674	1.229397	1.282685	1.367414	0.229129	0.2434912	0.2888243	0.3428634	0.3237833	0.9120016	1.054699	0.9618929	0.555066	1.203931	0.7135021	1.405238	0.2856182	0.9375182	325	277	484	354	promoter_candidate	0_0_0_1	0	0	1	0	1	1	1	1
RIDA:::CCT	-0.05979367	0.3196243	0.02264906	-0.3491333	0.2105089	0.6169626	0.4224141	1.257803	0.6057113	0.6148697	0.7836169	-0.6210995	-0.5603675	-0.5698041	-0.6120597	-0.4781911	0.5663136	1.098171	1.017148	0.3338335	0.8520446	0.126803	0.736883	-0.5683044	0.7735021	462	424	767	385	promoter_candidate	0_0_0_1	0	0	1	0	1	1	0	1
RNASE4_tv1:::AAG	-1.558679	-1.717169	-2.041406	-2.002414	-2.888502	-1.462476	-1.8976	-1.185108	-2.431464	-1.651151	-3.00291	-0.1596059	-0.07860165	-0.1604931	-0.06727861	-0.02814021	-1.690665	-2.115453	-2.308858	-2.693911	-2.157545	-1.945108	-2.033647	-0.09882388	-2.193286	1152	1156	615	1248	promoter_candidate	0_0_0_1	0	0	1	0	0	0	1	0
RNASE4_tv1:::CCT	-2.267423	-1.930008	-2.066101	-2.480245	-1.989555	-3.576463	-3.13345	-3.034704	-2.552386	-1.943612	-2.292959	0.06934647	0.1380727	-0.03749573	0.01950442	0.05774418	-1.592203	-2.069759	-1.71644	-2.243195	-1.834595	-2.384966	-2.591422	0.04943441	-1.891238	1349	1376	553	1107	promoter_candidate	0_0_0_1	0	0	1	0	0	0	1	0
RNASE4_tv2:::AAG	-0.2217923	0.4224862	0.181409	-0.217273	-0.1357244	0.4998479	0.2598706	0.01336327	-0.6969625	0.2104144	-1.217883	-0.4570158	-0.3980342	-0.3666048	-0.3112886	-0.2514845	-0.2952171	1.062253	-0.7488875	0.4637978	0.8378854	0.08815889	-0.2862395	-0.3568856	0.2639663	475	629	699	499	promoter_candidate	0_0_0_1	0	0	1	0	1	1	1	0
RNASE4_tv2:::CCT	-1.388385	-0.8193959	-0.193687	-0.7535233	-0.5472984	0.1753478	-1.537897	-0.8123161	-2.139201	-0.572097	-0.2591183	-1.254594	-1.358853	-1.199649	-1.309483	-1.150597	0.115334	-0.1982359	-0.5506219	-0.7549911	-0.09595784	-0.5878236	-1.064126	-1.254635	-0.2968945	644	807	1002	620	promoter_candidate	0_0_0_1	0	0	1	0	0	1	0	0
RPL3L:::AAG	-1.065466	-0.3375229	-0.7919668	-0.1597219	0.06657859	-0.5957603	-1.776751	-0.7480013	-1.289547	-2.203932	-2.066172	-1.302354	-1.384835	-1.390076	-1.364003	-1.349587	-0.422252	-0.1598466	-0.6001195	-1.06094	-0.8164739	-0.4806432	-1.61688	-1.358171	-0.6119264	613	995	1045	686	promoter_candidate	0_0_1_0	0	1	0	0	1	1	0	0
RPL3L:::CCT	-0.8977605	-0.9332435	-1.013863	-1.242101	-0.4462749	-0.4088241	-1.412053	-1.614479	-1.974267	-0.4585128	-0.5988439	-1.120168	-1.088644	-1.181314	-1.195795	-1.150105	0.4027915	0.3197356	0.7367502	0.1191734	0.4525341	-0.8236777	-1.211631	-1.147205	0.406197	712	856	961	467	promoter_candidate	0_0_1_0	0	1	0	0	0	1	0	0
RRAD:::AAG	3.090825	2.299959	2.227374	2.646905	2.31703	3.250595	2.914809	4.163304	3.670623	3.231955	2.899216	1.826973	2.126157	2.128099	2.354098	2.250776	3.815152	3.481894	3.154727	3.184917	3.337554	2.638781	3.375981	2.137221	3.394849	39	44	69	30	promoter_candidate	0_0_1_0	0	1	0	0	1	1	1	1
RRAD:::CCT	1.665846	2.47769	2.079991	1.707104	2.174188	2.406863	2.466631	3.393558	2.842502	2.36939	3.298245	1.400773	1.50515	1.472888	1.486096	1.545404	2.684218	3.212523	1.626801	2.564974	3.000007	2.08528	2.874065	1.482062	2.617704	89	84	163	96	promoter_candidate	0_0_1_0	0	1	0	0	1	1	1	1
RTN2:::AAG	-1.175959	-0.6027159	-0.9459052	-1.390219	-0.4790675	-0.564758	-0.991818	0.07864381	-0.4758366	-1.210435	-0.8721738	-1.459385	-1.409722	-1.458556	-1.423571	-1.308013	-0.4317059	-0.5956588	-0.6095922	0.1669232	-0.1716207	-0.8597707	-0.6943239	-1.411849	-0.3283309	726	719	1071	626	promoter_candidate	0_0_1_0	0	1	0	0	0	1	0	0
RTN2:::CCT	-1.121269	-1.300386	-1.549715	-1.188636	-1.41102	-1.201071	-1.432865	-0.9147138	-1.344337	-1.325894	-1.424977	-1.981812	-1.910939	-1.973968	-1.87104	-1.936877	-1.279705	-0.8599415	-0.8150178	-1.122269	-1.032373	-1.29535	-1.288557	-1.934927	-1.021861	867	874	1248	786	promoter_candidate	0_0_1_0	0	1	0	0	0	0	0	0
RYR2:::AAG	1.078386	1.211913	0.1321314	1.103822	0.6855188	1.403416	-0.6263219	1.921289	0.3625625	0.5070786	1.252495	0.6666496	0.6744495	1.026063	1.092902	1.147479	2.67233	1.327463	0.9722671	2.143429	0.7694667	0.9358644	0.6834208	0.9215087	1.576991	279	432	291	223	promoter_candidate	0_1_0_0	0	0	0	1	1	1	1	1
RYR2:::CCT	0.3398993	1.116255	-0.1344611	0.2459787	1.002772	-0.3158273	1.997529	1.136515	1.03701	2.129313	0.667679	0.7852793	0.784885	0.7994288	0.9372326	1.036563	1.336135	0.8657727	0.9838101	0.8130127	0.8801366	0.3757695	1.393609	0.8686778	0.9757733	402	281	310	344	promoter_candidate	0_1_0_0	0	0	0	1	1	1	1	1
S100A11:::AAG	-0.1935192	0.3897618	-0.8209482	0.4365291	0.1211418	0.633419	-0.3176732	0.1886908	-0.347316	-0.2190217	0.8042826	0.4668712	0.5359343	0.7079783	0.675817	0.8395205	0.1675827	1.757255	1.061648	-1.133491	-0.2646218	0.09439737	0.0217925	0.6452242	0.3176746	472	576	379	490	promoter_candidate	1_0_0_0	1	0	0	0	1	1	1	1
S100A11:::CCT	-0.7406182	-0.6409537	-0.8908046	-0.1918564	-0.02159782	0.01394127	-1.24897	-0.07283679	1.033251	0.3426993	-0.4662195	0.04011889	0.003172074	0.1919916	0.1591847	0.09973303	0.1329069	-0.879948	-2.991409	-2.059918	-2.957094	-0.4119816	-0.08241528	0.09884007	-1.751092	595	592	532	1039	promoter_candidate	1_0_0_0	1	0	0	0	1	0	1	1
S100A16:::AAG	-0.7194935	-0.1580599	-0.5966567	-0.793545	-0.3667955	-0.1355538	-1.17763	-0.2149973	-0.682699	-1.025835	-0.1573576	-0.6797959	-0.6121612	-0.6194709	-0.6171434	-0.4841283	-0.6788057	0.09278423	-0.2915696	-0.6216625	-0.7866927	-0.4616841	-0.6517036	-0.6025399	-0.4571893	604	713	779	651	promoter_candidate	0_0_0_1	0	0	1	0	1	1	0	0
S100A16:::CCT	-1.203191	-1.495375	-1.277173	-1.502743	-0.8700582	-1.142828	-1.276201	-1.464052	-1.087909	-1.068462	-1.262348	-1.28939	-1.332457	-1.336696	-1.372045	-1.296668	-0.9822462	-0.9767744	-0.8280995	-0.6850532	-0.9503021	-1.248561	-1.231795	-1.325451	-0.8844951	854	863	1033	739	promoter_candidate	0_0_0_1	0	0	1	0	0	0	0	0
S100A4:::AAG	0.7064121	0.9115406	0.9230866	0.8229075	0.7087721	0.741471	1.409574	1.12366	1.368152	1.29789	1.732684	0.6137403	0.5735652	0.5644144	0.6041417	0.5854238	1.501093	1.267019	1.277824	1.211222	1.377145	0.802365	1.386392	0.5882571	1.326861	309	283	399	276	promoter_candidate	1_0_0_0	1	0	0	0	1	1	1	1
S100A4:::CCT	-0.009932015	0.2443217	0.088198	0.3198548	0.2038208	0.2958954	0.2429721	1.127398	0.5722935	0.6282029	0.5677972	-0.04856107	-0.07545887	-0.08057181	-0.2495644	-0.1748156	0.8897706	0.7064378	0.6238074	0.8300524	1.076056	0.1903598	0.6277328	-0.1257943	0.8252249	450	445	624	374	promoter_candidate	1_0_0_0	1	0	0	0	1	1	1	1
S100A9:::AAG	1.141251	0.8712085	0.7066709	0.8661125	0.8507448	0.8038827	2.00896	1.792447	1.635532	2.084815	2.025981	1.950345	2.070199	2.114135	2.280043	2.238487	1.596229	1.594637	1.206272	1.316847	1.802081	0.8733117	1.909547	2.130642	1.503213	289	196	70	236	promoter_candidate	1_0_0_0	1	0	0	0	1	1	1	1
S100A9:::CCT	0.2995501	0.6340026	0.4654119	0.2637141	0.5771919	0.2473228	1.478419	1.419377	2.128806	1.580314	1.734903	2.460334	2.510403	2.431406	2.490646	2.612219	1.34513	0.9924137	1.113198	1.031497	1.457281	0.4145322	1.668364	2.501002	1.187904	395	236	28	301	promoter_candidate	1_0_0_0	1	0	0	0	1	1	1	1
SAA1:::AAG	0.04961926	0.1748072	-0.1987884	-0.03676236	0.1726103	0.3922403	1.719194	2.344271	2.173917	1.630167	2.299716	-0.6615042	-0.6143946	-0.463182	-0.4690075	-0.4807582	0.6909254	0.7474387	0.8130439	0.650888	0.8336186	0.09228773	2.033453	-0.5377693	0.7471829	473	173	762	394	promoter_candidate	0_0_0_1	0	0	1	0	1	1	0	1
SAA1:::CCT	0.005248644	0.1054908	-0.1561574	-0.1754958	0.5129263	0.09279077	1.657386	1.652362	2.373539	2.40249	2.550716	-0.5921071	-0.7099954	-0.6856314	-0.5963929	-0.7394281	0.5473334	0.6997167	0.8925976	0.4665966	1.132292	0.0641339	2.127299	-0.664711	0.7477073	483	158	794	393	promoter_candidate	0_0_0_1	0	0	1	0	1	1	0	1
SAA2:::AAG	0.776356	0.6855307	0.3972387	0.09774309	0.4461614	0.2640355	0.2867098	1.502135	1.584922	1.16129	0.8145569	-0.4258166	-0.3601826	-0.250166	-0.1947479	-0.2906329	0.250655	0.6602302	0.8294123	0.3949876	0.6233399	0.4445109	1.069923	-0.3043092	0.551725	385	346	674	431	promoter_candidate	0_0_0_1	0	0	1	0	1	1	1	1
SAA2:::CCT	0.07619352	-0.0631644	0.1523413	0.07531172	0.1514569	-0.02518024	0.4706889	1.103051	0.8549326	0.9648787	1.218602	-0.9603077	-1.126414	-1.071327	-1.010353	-1.096014	0.110411	-0.005118727	0.1687791	0.2482956	0.1664753	0.0611598	0.9224306	-1.052883	0.1377685	485	389	925	520	promoter_candidate	0_0_0_1	0	0	1	0	1	1	0	1
SBK2:::AAG	-0.05873328	-0.4365636	0.3353388	0.4386885	-0.5255411	-0.5340806	-0.3397336	0.482559	-0.296226	-1.282137	-0.8623282	-0.2056446	-0.002461944	0.06950202	0.02558954	0.1598774	0.08384197	0.1960829	-1.197484	-1.110844	0.02720995	-0.1301485	-0.4595732	0.009372503	-0.4002387	531	673	576	640	promoter_candidate	1_0_0_0	1	0	0	0	1	1	1	0
SBK2:::CCT	-0.749787	-0.6754081	-1.123	-0.834258	-0.6316851	0.1159823	-0.8539075	-0.9141263	-1.007484	-0.714574	-0.7480566	-0.6491796	-0.5796741	-0.6539012	-0.6651998	-0.5750636	-0.6605948	-0.2003463	-2.198814	-1.250244	-0.7549486	-0.6496926	-0.8476297	-0.6246037	-1.012989	661	757	785	783	promoter_candidate	1_0_0_0	1	0	0	0	0	0	0	0
SCARA5:::AAG	-0.1041892	0.07638628	-0.2478861	-0.3587947	0.1560115	0.1351679	1.129324	1.083873	1.045126	1.536495	0.913439	-0.07057484	0.04568799	0.03897905	0.108391	0.1444261	0.4845296	0.6050207	0.6802689	0.4318692	0.4579176	-0.05721739	1.141651	0.05338186	0.5319212	517	332	551	438	promoter_candidate	1_0_0_0	1	0	0	0	1	1	1	1
SCARA5:::CCT	-0.6248753	-0.5743858	-0.7100393	-0.6457411	-0.2382844	-0.5334545	0.4917508	0.6786344	1.046169	0.3528436	0.3834473	-0.08667557	-0.1137457	-0.2596189	-0.27518	-0.2466917	-0.1878732	0.07449483	0.1225988	0.2026865	0.192786	-0.5544634	0.590569	-0.1963824	0.08093861	632	452	650	534	promoter_candidate	1_0_0_0	1	0	0	0	1	1	1	1
SCD:::AAG	-1.675519	-1.438961	-2.08355	-2.277069	-1.964863	-1.874625	-1.186629	-1.114682	-2.36308	-1.846109	-1.542391	-1.999459	-1.846176	-2.014636	-1.792824	-1.964006	-1.692313	-1.566556	-0.6221068	-1.515444	-1.843096	-1.885764	-1.610578	-1.92342	-1.447903	1122	990	1241	920	promoter_candidate	0_0_0_1	0	0	1	0	0	0	0	0
SCD:::CCT	-1.885504	-1.352857	-2.428367	-1.894153	-2.438637	-1.855426	-2.179279	-1.552316	-2.679579	-3.034666	-2.145553	-2.184958	-2.03758	-2.198376	-2.275193	-2.225368	-2.350095	-1.882563	-2.228232	-3.055981	-2.03216	-1.975824	-2.318279	-2.184295	-2.309806	1163	1269	1340	1315	promoter_candidate	0_0_0_1	0	0	1	0	0	0	0	0
SCN1B:::CCT	0.1774757	0.9918133	-0.4880354	-0.1884543	1.027393	1.077297	-2.490316	-0.3989769	-0.2585844	-2.790557	-0.9773905	0.4704729	0.2562212	0.4516168	0.1347342	0.3042206	-1.328269	-3.811871	-0.5247112	1.187539	1.524009	0.4329149	-1.383165	0.3234531	-0.5906607	390	911	467	680	promoter_candidate	0_0_1_0	0	1	0	0	1	0	1	0
SCN4A:::AAG	-1.900721	-1.915906	-3.083401	-3.847861	-1.838385	-3.382456	-0.8152247	-4.110498	-3.474007	-1.122448	-2.262807	-1.464492	-1.273965	-1.25263	-1.271302	-1.045359	-3.424096	-3.244504	-2.879217	-3.373066	-2.31058	-2.661455	-2.356997	-1.26155	-3.046293	1452	1283	1005	1542	promoter_candidate	0_0_1_0	0	1	0	0	0	0	0	0
SCN4A:::CCT	-2.064959	-5.090796	-1.731802	-2.674153	-4.923294	-1.966532	-1.453529	-0.6113281	-4.221928	-5.020168	-4.552211	-2.542511	-2.181314	-2.512814	-2.394924	-2.040592	-4.110569	-1.557625	-1.812868	-1.969759	-2.836386	-3.075256	-3.171833	-2.334431	-2.457441	1540	1502	1382	1385	promoter_candidate	0_0_1_0	0	1	0	0	0	0	0	0
SDS:::AAG	2.645793	2.60823	2.596552	2.653093	2.404504	2.931406	2.888404	2.994383	3.28862	2.977898	3.377543	2.322669	2.483771	2.563336	2.647989	2.5388	2.950144	3.633106	2.715239	2.98066	3.315335	2.63993	3.10537	2.511313	3.118897	37	61	27	47	promoter_candidate	0_0_0_1	0	0	1	0	1	1	1	1
SDS:::CCT	2.284501	2.101054	2.086846	2.24143	2.432298	2.392079	2.457656	1.527342	2.132899	1.866384	1.87601	2.436472	2.394327	2.329839	2.394541	2.340343	2.194896	2.881169	2.713757	2.788345	2.631323	2.256368	1.972058	2.379104	2.641898	74	184	40	94	promoter_candidate	0_0_0_1	0	0	1	0	1	1	1	1
SERPINA10:::AAG	-2.289142	-2.721663	-1.560777	-1.373288	-2.876628	-1.959996	-1.19061	-0.6683208	-1.816809	-2.096989	-1.581972	0.8595609	0.8325977	0.8412385	0.7534585	0.9602032	-1.343367	-1.825221	-1.409141	-1.991045	-1.424774	-2.130249	-1.47094	0.8494117	-1.59871	1236	946	315	981	promoter_candidate	0_0_0_1	0	0	1	0	0	0	1	0
SERPINA10:::CCT	-2.239066	-2.697617	-2.149455	-2.281172	-2.289024	-1.260011	-2.886371	-1.806085	-2.169693	-2.643959	-2.709992	1.613021	1.621606	1.602612	1.518504	1.684583	-1.76015	-2.664595	-2.799656	-2.460065	-2.442086	-2.152724	-2.44322	1.608065	-2.425311	1246	1313	140	1365	promoter_candidate	0_0_0_1	0	0	1	0	0	0	1	0
SERPINA11:::AAG	-1.753289	-1.807248	-1.59928	-1.967759	-1.829582	-1.938917	-2.044428	-2.099594	-2.23236	-2.437903	-1.695353	-1.261172	-1.214107	-1.124553	-1.185366	-1.041836	-2.841777	-1.727675	-2.057861	-2.103041	-2.775783	-1.816013	-2.101928	-1.165407	-2.301228	1079	1189	969	1310	promoter_candidate	0_0_0_1	0	0	1	0	0	0	0	0
SERPINA11:::CCT	-2.504451	-2.488624	-2.245379	-2.385256	-2.521236	-2.570441	-2.208256	-2.638611	-2.520826	-2.227631	-2.660821	-0.9119841	-0.8304076	-0.9847381	-1.038952	-0.8328463	-1.979147	-1.873043	-2.120138	-2.523526	-1.883245	-2.452565	-2.451229	-0.9197857	-2.07582	1377	1319	876	1201	promoter_candidate	0_0_0_1	0	0	1	0	0	0	0	0
SERPINA4:::AAG	-2.118452	-2.467663	-2.166647	-2.675888	-2.034898	-1.999112	-1.463639	-1.883853	-2.540053	-2.424655	-2.254082	0.721254	0.6940084	0.7685124	0.8187048	0.8938287	-1.864167	-2.047102	-2.114386	-2.053754	-2.068604	-2.243777	-2.113256	0.7792617	-2.029602	1290	1193	341	1172	promoter_candidate	0_0_0_1	0	0	1	0	0	0	1	0
SERPINA4:::CCT	-2.555811	-2.252612	-2.69243	-2.80685	-2.786871	-2.941487	-2.661007	-2.524633	-2.680962	-2.807879	-2.880175	0.4713294	0.4941115	0.3716734	0.360349	0.5075941	-2.22306	-2.35755	-2.382135	-3.086483	-2.855309	-2.672677	-2.710931	0.4410115	-2.580908	1456	1410	433	1426	promoter_candidate	0_0_0_1	0	0	1	0	0	0	1	0
SERPINA5:::AAG	-1.942275	-0.4217778	-1.408179	-0.8936862	-1.207443	-1.170218	-2.06871	-1.74709	-0.4109239	-0.8023419	-3.02257	-1.044424	-0.9921653	-1.125304	-1.018645	-1.026073	0.7295669	-0.8829571	-0.1756847	-0.5502643	-0.5472762	-1.17393	-1.610327	-1.041322	-0.2853231	833	989	922	616	promoter_candidate	0_0_0_1	0	0	1	0	0	1	0	0
SERPINA5:::CCT	-1.089804	-1.407699	-0.8769514	-1.045169	-1.55465	-0.996377	-0.442009	-2.674263	-1.040714	-3.67875	-3.058517	-1.471168	-1.398255	-1.595594	-1.355583	-1.545356	-2.611626	-1.482967	-2.331467	-1.064926	-1.251594	-1.161775	-2.178851	-1.473191	-1.748516	829	1218	1090	1036	promoter_candidate	0_0_0_1	0	0	1	0	0	0	0	0
SERPINA6:::AAG	-1.71883	-1.543768	-3.002057	-3.06846	-1.79183	-2.146442	-0.8945559	-1.707776	-1.756881	-2.321145	-2.436792	0.3816817	0.4697498	0.5148502	0.6080554	0.5569346	-2.407916	-2.135586	-1.407682	-1.966881	-1.274415	-2.211898	-1.82343	0.5062543	-1.838496	1276	1063	419	1082	promoter_candidate	0_0_0_1	0	0	1	0	0	0	1	0
SERPINA6:::CCT	-2.474294	-2.102354	-2.040784	-2.556416	-2.093193	-2.775895	-2.910279	-2.284254	-2.551477	-3.343695	-2.867004	0.7040357	0.748415	0.7245405	0.7755862	0.8153133	-1.8453	-2.241217	-1.941522	-2.41014	-2.255024	-2.340489	-2.791342	0.7535781	-2.138641	1331	1427	350	1226	promoter_candidate	0_0_0_1	0	0	1	0	0	0	1	0
SERPINC1:::AAG	-2.201361	-1.381368	-1.458974	-1.24321	-1.70222	-2.457204	-1.669155	-1.95309	-1.721616	-1.315394	-2.156054	-0.4976878	-0.4530463	-0.4521316	-0.4666546	-0.4383665	-1.618411	-1.272963	-1.458514	-1.16807	-2.122891	-1.740723	-1.763062	-0.4615774	-1.52817	1052	1045	739	949	promoter_candidate	0_0_0_1	0	0	1	0	0	0	1	0
SERPINC1:::CCT	-1.777539	-1.698506	-2.110931	-2.106442	-2.286173	-2.402952	-2.719529	-2.148286	-2.09155	-2.474493	-2.248392	0.3201978	0.3364797	0.2937829	0.2648714	0.3225968	-2.44033	-2.481729	-2.340699	-2.074698	-2.074141	-2.063757	-2.33645	0.3075857	-2.282319	1196	1275	475	1300	promoter_candidate	0_0_0_1	0	0	1	0	0	0	1	0
SERPIND1:::AAG	-2.1186	-2.552039	-2.758077	-2.585324	-2.548259	-1.545718	-2.803007	-2.179451	-2.202349	-1.733728	-1.42711	-0.9971926	-0.9138739	-1.043936	-1.08472	-0.8679538	-1.807275	-1.815126	-2.054881	-1.164776	-1.741281	-2.351336	-2.069129	-0.9815352	-1.716668	1340	1177	896	1027	promoter_candidate	0_0_0_1	0	0	1	0	0	0	0	0
SERPIND1:::CCT	-2.927716	-3.426309	-1.75004	-3.026008	-3.662181	-2.530998	-3.896932	-3.79627	-2.235212	-2.772692	-2.799961	-0.04987192	-0.1260762	-0.1211896	-0.1733366	-0.0208283	-2.59164	-2.892758	-3.465467	-2.927506	-2.5891	-2.887209	-3.100213	-0.09826053	-2.893294	1510	1488	613	1518	promoter_candidate	0_0_0_1	0	0	1	0	0	0	1	0
SERPINF1:::AAG	1.713242	1.777689	1.608978	1.683839	2.000416	2.143897	2.721637	2.383516	2.564222	2.804591	2.874184	-0.5080356	-0.4559669	-0.3325602	-0.275003	-0.3136095	2.2815	2.756448	2.550033	2.317868	2.293852	1.821343	2.66963	-0.3770351	2.43994	118	105	708	117	promoter_candidate	1_0_0_0	1	0	0	0	1	1	1	1
SERPINF1:::CCT	1.19847	1.316893	1.295673	1.038341	1.161886	1.117958	1.943487	2.08324	2.473685	1.59471	2.216164	-0.8783014	-0.8778376	-0.869844	-0.8111268	-0.8056841	1.908456	1.713044	1.877272	1.464322	1.480367	1.188204	2.062257	-0.8485588	1.688692	225	167	853	210	promoter_candidate	1_0_0_0	1	0	0	0	1	1	0	1
SERPINF2:::AAG	-0.7640168	-1.566095	-1.307406	-0.450759	-0.5663894	-1.680747	-2.000354	-2.828862	-2.091073	-1.193799	-2.319336	1.315364	1.392015	1.332895	1.381446	1.45686	-0.8453886	-1.036925	-1.843541	-0.7514425	-2.125405	-1.055902	-2.086685	1.375716	-1.32054	794	1184	183	871	promoter_candidate	0_0_0_1	0	0	1	0	0	0	1	0
SERPINF2:::CCT	-1.334567	-1.163368	-2.235956	-1.870112	-2.034918	-1.709892	-2.846065	-2.798108	-2.037775	-3.595739	-1.87951	1.947075	1.938013	1.917485	1.912236	2.005859	-3.702953	-1.619664	-2.27712	-1.149335	-1.769218	-1.724802	-2.63144	1.944134	-2.103658	1047	1382	92	1213	promoter_candidate	0_0_0_1	0	0	1	0	0	0	1	0
SERPING1:::AAG	-0.5637963	-0.7231699	-0.7674252	-0.7360154	-0.9219333	-0.2555794	0.1490247	0.3062713	0.4868047	-0.01747765	0.3718657	1.426468	1.481377	1.584556	1.577374	1.682066	-0.3933506	-0.586294	-0.3154929	-0.9688359	-0.5338824	-0.6613199	0.2592978	1.550368	-0.5595712	662	516	149	676	promoter_candidate	0_0_0_1	0	0	1	0	1	1	1	1
