A_1_L_ratio	A_2_L_ratio	A_3_L_ratio	A_4_L_ratio	A_5_L_ratio	A_6_L_ratio	S_1_L_ratio	S_2_L_ratio	S_3_L_ratio	S_4_L_ratio	S_5_L_ratio	L_1_L_ratio	L_2_L_ratio	L_3_L_ratio	L_4_L_ratio	L_5_L_ratio	V_1_L_ratio	V_2_L_ratio	V_3_L_ratio	V_4_L_ratio	V_5_L_ratio	Promoters	enhancer_type	group	raw_names	A	V	S	L	L_DESeq2_Active	A_DESeq2_Active	S_DESeq2_Active	V_DESeq2_Active	A_1_ratio	A_1_L_ratio	A_2_ratio	A_2_L_ratio	A_3_ratio	A_3_L_ratio	A_4_ratio	A_4_L_ratio	A_5_ratio	A_5_L_ratio	A_6_ratio	A_6_L_ratio	S_1_ratio	S_1_L_ratio	S_2_ratio	S_2_L_ratio	S_3_ratio	S_3_L_ratio	S_4_ratio	S_4_L_ratio	S_5_ratio	S_5_L_ratio	L_1_ratio	L_1_L_ratio	L_2_ratio	L_2_L_ratio	L_3_ratio	L_3_L_ratio	L_4_ratio	L_4_L_ratio	L_5_ratio	L_5_L_ratio	V_1_ratio	V_1_L_ratio	V_2_ratio	V_2_L_ratio	V_3_ratio	V_3_L_ratio	V_4_ratio	V_4_L_ratio	V_5_ratio	V_5_L_ratio
HSD17B13:::AAG	-1.06624411222552	-0.961265808089227	-0.587468587152803	-0.613368112669739	-1.25354231544071	-0.71083590215599	-1.78289788375881	-1.60174463946166	-1.77036730203027	-1.23316523843426	-2.54899446332593	-0.419511323103089	-0.314798001992331	-0.230709589902298	-0.200975430777403	-0.226480963561322	-0.364046986734477	-0.161389498451527	-0.175753968130856	-0.457731453327088	-0.892692700659238	HSD17B13	AAG	promoter_candidate	promoter_candidate729	0	0	0	1	1	0	0	1	0.477560655369021	-1.06624411222552	0.513606082067007	-0.961265808089227	0.665509614078414	-0.587468587152803	0.653668865285712	-0.613368112669739	0.419417128165115	-1.25354231544071	0.610966040580261	-0.71083590215599	0.290599095216055	-1.78289788375881	0.3294783012349	-1.60174463946166	0.293134097517023	-1.77036730203027	0.425383140894367	-1.23316523843426	0.170874087260082	-2.54899446332593	0.747677838615868	-0.419511323103089	0.803963549296433	-0.314798001992331	0.852215626208081	-0.230709589902298	0.869962168114229	-0.200975430777403	0.854717186024943	-0.226480963561322	0.776981963062001	-0.364046986734477	0.894163463160922	-0.161389498451527	0.885304728296354	-0.175753968130856	0.728130297784539	-0.457731453327088	0.538607901339478	-0.892692700659238
HSD17B13:::CCT	-0.930018590181046	-1.02374151335002	-1.42550104993671	-1.58051889126503	-0.992849794363334	-1.53999471623736	-1.35003865133314	-1.29960348971638	-2.04647957774542	-2.39652322827654	-1.22764457223579	-0.42669667358294	-0.274855832697873	-0.180571857196326	-0.147250296676726	-0.102325906164709	-0.52902223867053	-0.969056669704845	-0.737510682149924	-0.944171702856832	-1.01957231867999	HSD17B13	CCT	promoter_candidate	promoter_candidate729	0	0	0	1	1	0	0	0	0.524851578671399	-0.930018590181046	0.491839151592062	-1.02374151335002	0.372290046489502	-1.42550104993671	0.33436160789065	-1.58051889126503	0.502484223439303	-0.992849794363334	0.343886713991989	-1.53999471623736	0.392281539168323	-1.35003865133314	0.406237833236582	-1.29960348971638	0.242074064163292	-2.04647957774542	0.189921714851349	-2.39652322827654	0.427014045020424	-1.22764457223579	0.743963282944177	-0.42669667358294	0.826532908765995	-0.274855832697873	0.882353178749944	-0.180571857196326	0.902969838124861	-0.147250296676726	0.931529972038849	-0.102325906164709	0.69302426000137	-0.52902223867053	0.510839974940924	-0.969056669704845	0.599773347100955	-0.737510682149924	0.519727858313074	-0.944171702856832	0.493262556336457	-1.01957231867999
HSD17B6:::AAG	-0.640619695070582	-0.395762268955851	-0.69376389223784	-0.936884449990979	-0.88034581496366	-1.09832439599694	-0.667126724487644	-0.565472906791252	-0.576155166722214	-0.671028156886003	-2.12477053141457	-1.07640097319973	-1.01328998131181	-0.964019434324299	-0.914785588055618	-0.855734325745107	-0.9094053446733	-0.729240873331361	-0.778745440267554	-1.45448018721872	0.00695907935064797	HSD17B6	AAG	promoter_candidate	promoter_candidate551	0	0	0	1	0	0	0	0	0.641437366662386	-0.640619695070582	0.760087667106159	-0.395762268955851	0.618238801554722	-0.69376389223784	0.522359717198671	-0.936884449990979	0.543237201336022	-0.88034581496366	0.467058641550107	-1.09832439599694	0.629759670259955	-0.667126724487644	0.675733878689532	-0.565472906791252	0.670748967245582	-0.576155166722214	0.628058932710025	-0.671028156886003	0.229287477336032	-2.12477053141457	0.474210340340329	-1.07640097319973	0.495415193304315	-1.01328998131181	0.512626713381713	-0.964019434324299	0.530422695735549	-0.914785588055618	0.552583992125058	-0.855734325745107	0.532404494441137	-0.9094053446733	0.603221237230026	-0.729240873331361	0.582873436473882	-0.778745440267554	0.36488653346394	-1.45448018721872	1.00483531883771	0.00695907935064797
HSD17B6:::CCT	-1.17099511389177	-1.37905075621603	-0.702934375545632	-1.13785284291731	-0.915548923637357	-1.36953603700156	-1.22627538113253	-0.903674015032127	-1.51293810230417	-1.49810502625508	-1.75012490045896	-1.7743860224645	-1.77947049876506	-1.68205852484541	-1.62235499196439	-1.68418542598084	-2.39598607778483	-1.07106672836168	-1.15037714162116	-1.61552112751776	-0.904065808431544	HSD17B6	CCT	promoter_candidate	promoter_candidate551	0	0	0	1	0	0	0	0	0.444114902043517	-1.17099511389177	0.384471681278392	-1.37905075621603	0.614321433475452	-0.702934375545632	0.454435408961374	-1.13785284291731	0.530142121248318	-0.915548923637357	0.387015690547881	-1.36953603700156	0.427419495472877	-1.22627538113253	0.534523760577627	-0.903674015032127	0.35039689545085	-1.51293810230417	0.354018086575832	-1.49810502625508	0.297276041141401	-1.75012490045896	0.292318689724196	-1.7743860224645	0.291290287027979	-1.77947049876506	0.311637656315849	-1.68205852484541	0.32480483375736	-1.62235499196439	0.311178561273969	-1.68418542598084	0.18999244049579	-2.39598607778483	0.475966939042732	-1.07106672836168	0.450507446663659	-1.15037714162116	0.326347043030113	-1.61552112751776	0.534378619406882	-0.904065808431544
HSPB1:::AAG	3.94863814546685	3.90605065334414	3.35118907387846	3.80150050324939	3.51492295686076	3.53586773693557	4.40905667283946	4.30933014638354	4.16027600245564	4.64244368842286	4.68097414592896	0.810593087434201	0.961960996623658	1.05568736076379	1.21262294555492	0.999963499202071	4.02351150483578	4.22989319599817	4.1061366344549	4.13469705199895	4.06910559656638	HSPB1	AAG	promoter_candidate	promoter_candidate24	0	0	1	0	1	1	1	1	15.4403991752509	3.94863814546685	14.9912694875288	3.90605065334414	10.2048924584432	3.35118907387846	13.9433034798316	3.80150050324939	11.4313426423852	3.51492295686076	11.5985112886351	3.53586773693557	21.2450770799934	4.40905667283946	19.8261156544562	4.30933014638354	17.8800145133442	4.16027600245564	24.9755351951093	4.64244368842286	25.6515508435185	4.68097414592896	1.75393233055834	0.810593087434201	1.94795587323106	0.961960996623658	2.07870835503316	1.05568736076379	2.31758611372562	1.21262294555492	1.99994939978976	0.999963499202071	16.2628872421995	4.02351150483578	18.763970022838	4.22989319599817	17.2214729269015	4.1061366344549	17.5657960347637	4.13469705199895	16.7850577611228	4.06910559656638
HSPB1:::CCT	3.22189385859789	3.30461128866909	3.23232308559981	3.27489469531251	3.37246344408055	3.18554661265318	3.55581654273537	4.09375643609261	3.72451321044622	4.27345191778261	3.7295945079194	0.261469219377223	0.241971216392568	0.196496156659324	0.323520473685904	0.257557009852316	3.20095389800004	3.53845219679054	3.55980292255589	3.72014358336372	3.40537784820099	HSPB1	CCT	promoter_candidate	promoter_candidate24	0	0	1	0	1	1	1	1	9.33010850191852	3.22189385859789	9.88068654383066	3.30461128866909	9.39780013261985	3.23232308559981	9.6792461838463	3.27489469531251	10.3564915686989	3.37246344408055	9.09798220392023	3.18554661265318	11.7600031600882	3.55581654273537	17.0743225819347	4.09375643609261	13.218744111478	3.72451321044622	19.3391424455908	4.27345191778261	13.2653837647402	3.7295945079194	1.19869882046014	0.261469219377223	1.18260740548162	0.241971216392568	1.14591192031999	0.196496156659324	1.25138045279246	0.323520473685904	1.19545266785978	0.257557009852316	9.19566492777568	3.20095389800004	11.6193076118774	3.53845219679054	11.7925427236255	3.55980292255589	13.1787678200241	3.72014358336372	10.5954859243467	3.40537784820099
HSPB1_ATG:::AAG	3.71554829936887	3.69517091339089	3.5372656435353	3.52217157007193	3.60124527012644	3.53812980697279	4.35325454253446	4.34943932915825	4.35971924662098	4.61460390418456	4.28192053995656	1.14238164671961	1.24324339999978	1.46076269431738	1.53024805787963	1.32516950168046	3.90470148237584	4.0237558210923	4.29850460841828	4.15560498921206	4.02489894910675	HSPB1_ATG	AAG	promoter_candidate	promoter_candidate25	0	0	1	0	1	1	1	1	13.1368574834303	3.71554829936887	12.9526098454011	3.69517091339089	11.6097551708812	3.5372656435353	11.4889223044357	3.52217157007193	12.136203442895	3.60124527012644	11.616711409737	3.53812980697279	20.439025997564	4.35325454253446	20.3850463097042	4.34943932915825	20.5308186048509	4.35971924662098	24.4982009829297	4.61460390418456	19.452997078878	4.28192053995656	2.20745135617887	1.14238164671961	2.3673014020259	1.24324339999978	2.75253840705249	1.46076269431738	2.88835497389704	1.53024805787963	2.50562324465797	1.32516950168046	14.9772565945541	3.90470148237584	16.2656415485983	4.0237558210923	19.6779033715263	4.29850460841828	17.8222180107779	4.15560498921206	16.2785348339876	4.02489894910675
HSPB1_ATG:::CCT	3.27970670362831	3.15516646901028	2.89468425571736	3.17346996470851	3.58244380721856	3.28807739772308	3.30713137029343	3.63150174766375	3.90760552870705	3.72156618783025	3.2225991609407	0.589170396516901	0.567269100021098	0.551788131187952	0.610755534981407	0.538814604987193	3.73937644623629	3.72379424786202	3.55653933688761	3.35588004760377	3.56715617375578	HSPB1_ATG	CCT	promoter_candidate	promoter_candidate25	0	0	1	0	1	1	1	1	9.71158453308505	3.27970670362831	8.90840080484903	3.15516646901028	7.43681176254601	2.89468425571736	9.02214182373537	3.17346996470851	11.9790683731981	3.58244380721856	9.76809612624971	3.28807739772308	9.89796108639185	3.30713137029343	12.3934139394197	3.63150174766375	15.0074351500296	3.90760552870705	13.1917694731923	3.72156618783025	9.33467090492413	3.2225991609407	1.50438142318329	0.589170396516901	1.48171615071559	0.567269100021098	1.4659014645602	0.551788131187952	1.52705871557257	0.610755534981407	1.45277834679699	0.538814604987193	13.3556329645273	3.73937644623629	13.212158232647	3.72379424786202	11.7658964299104	3.55653933688761	10.2381280296374	3.35588004760377	11.8528013970447	3.56715617375578
HSPB3:::AAG	1.08284735928009	0.985327354933971	1.26780927978564	1.05562765572197	1.22348664880198	1.1099763004783	-0.183181791021396	-0.608968866709829	-0.328662525604633	-0.166190706170756	-0.504516101485212	-0.983724691771032	-0.92371564449847	-0.913592192207698	-0.722073571979894	-0.794682572809005	0.602694070945663	0.985823949859434	0.68157385799574	0.64837087200692	0.729170319731661	HSPB3	AAG	promoter_candidate	promoter_candidate67	1	0	0	0	0	1	1	1	2.11821254536123	1.08284735928009	1.97976248017088	0.985327354933971	2.407956416376	1.26780927978564	2.0786223307538	1.05562765572197	2.33510374623554	1.22348664880198	2.15842101578165	1.1099763004783	0.88075838459001	-0.183181791021396	0.655665156177952	-0.608968866709829	0.796274341031612	-0.328662525604633	0.891192683627019	-0.166190706170756	0.704896769387782	-0.504516101485212	0.505672528263954	-0.983724691771032	0.527149602706146	-0.92371564449847	0.530861642364752	-0.913592192207698	0.606225493539739	-0.722073571979894	0.576469996544459	-0.794682572809005	1.51854964135465	0.602694070945663	1.98044405818826	0.985823949859434	1.60388850753938	0.68157385799574	1.56739725117805	0.64837087200692	1.65768549820762	0.729170319731661
HSPB3:::CCT	0.87531743721183	0.850522412427113	0.878882878067796	0.96019974069136	0.853220905541425	0.897681401466377	-0.480059408582535	-1.30697843488568	-0.619521540988302	-0.661006001984814	-0.815327008947028	-1.83706981602432	-1.85621677780073	-1.78564110770084	-1.71319490280861	-1.82830863590995	0.647738102779981	0.427680868766204	-0.0174404481558161	0.269115204934056	0.252659466236902	HSPB3	CCT	promoter_candidate	promoter_candidate67	1	0	0	0	0	1	1	1	1.83441166890642	0.87531743721183	1.80315374467881	0.850522412427113	1.8389507951843	0.878882878067796	1.94557924103522	0.96019974069136	1.80652961503778	0.853220905541425	1.86306938099185	0.897681401466377	0.716948100272019	-0.480059408582535	0.404166475756547	-1.30697843488568	0.650886753650404	-0.619521540988302	0.632437140069285	-0.661006001984814	0.568279662721519	-0.815327008947028	0.279889677196134	-1.83706981602432	0.276199616625359	-1.85621677780073	0.29004705826264	-1.78564110770084	0.304983922575455	-1.71319490280861	0.281594559124885	-1.82830863590995	1.56670993802619	0.647738102779981	1.34506963959598	0.427680868766204	0.98798397849206	-0.0174404481558161	1.20506854066613	0.269115204934056	1.19140132299258	0.252659466236902
HSPB6:::AAG	2.39858958284011	2.63418593773269	2.28500564828406	2.59752263648158	2.683904485404	2.77800217063918	3.08742028286876	3.09742350023649	3.43842096344468	3.27624092610393	3.42775780827589	0.689731617677476	0.709909337766151	0.845907857031106	0.930880553297486	0.792775658530505	3.40592833516612	3.29573938410435	3.3322629581179	3.423437367845	3.16283957321334	HSPB6	AAG	promoter_candidate	promoter_candidate43	0	0	1	0	1	1	1	1	5.27287421997906	2.39858958284011	6.20824691525441	2.63418593773269	4.87366013549206	2.28500564828406	6.05246418194218	2.59752263648158	6.42592652718307	2.683904485404	6.8590186129559	2.77800217063918	8.49974926030963	3.08742028286876	8.55888877899608	3.09742350023649	10.8409626388425	3.43842096344468	9.68828245304175	3.27624092610393	10.7611309969309	3.42775780827589	1.61298342972502	0.689731617677476	1.63570132269861	0.709909337766151	1.79739545235455	0.845907857031106	1.90643924203476	0.930880553297486	1.73240430011429	0.792775658530505	10.5995295993089	3.40592833516612	9.82011135536516	3.29573938410435	10.0718930113699	3.3322629581179	10.7289528321013	3.423437367845	8.95590716258282	3.16283957321334
HSPB6:::CCT	1.90210322776896	2.14028406309827	2.08335681578552	2.05354487652294	2.14891743179401	2.45727416553064	2.41992247134477	2.58330232836367	2.3380134651827	2.34555224725811	2.75909234765761	0.250566192445987	0.236393771924851	0.134742171363182	0.230280888105373	0.203209976937624	2.57352542041454	2.39755747830438	2.62063708331773	2.84019803764275	2.73936627370593	HSPB6	CCT	promoter_candidate	promoter_candidate43	0	0	1	0	1	1	1	1	3.73757680919951	1.90210322776896	4.4084883985582	2.14028406309827	4.23792135665518	2.08335681578552	4.15124729175186	2.05354487652294	4.43494874652056	2.14891743179401	5.49178126785199	2.45727416553064	5.35142263255373	2.41992247134477	5.99309950837739	2.58330232836367	5.05605958358205	2.3380134651827	5.08254909984346	2.34555224725811	6.76970209107469	2.75909234765761	1.18967391651464	0.250566192445987	1.17804428336281	0.236393771924851	1.09789658764906	0.134742171363182	1.1730633186721	0.230280888105373	1.15125703875088	0.203209976937624	5.95262256252728	2.57352542041454	5.26910335292256	2.39755747830438	6.15021601488129	2.62063708331773	7.16118351013129	2.84019803764275	6.67776939674007	2.73936627370593
HSPB6_ATG:::AAG	2.15456197438436	2.20954661258038	2.14253876768724	1.99493922704069	2.26367789151258	1.93827374750677	1.75756846975477	2.66078802881589	2.51948234041549	2.47422708436762	2.59993113043249	0.689926061944155	0.792982840251394	0.79452735878796	0.858373358089098	0.839895725277901	3.12789097340023	2.68601516270319	2.8178996793719	3.05627879004808	2.63383515219706	HSPB6_ATG	AAG	promoter_candidate	promoter_candidate44	0	0	1	0	1	1	1	1	4.45233446671646	2.15456197438436	4.6252989412701	2.20954661258038	4.41538355657025	2.14253876768724	3.98599313938675	1.99493922704069	4.80214142289734	2.26367789151258	3.83246800440706	1.93827374750677	3.38127761085558	1.75756846975477	6.32378372855283	2.66078802881589	5.73376326676795	2.51948234041549	5.55669511409382	2.47422708436762	6.06257685143922	2.59993113043249	1.61320083985527	0.689926061944155	1.73265310410072	0.792982840251394	1.73450903883945	0.79452735878796	1.81299300410794	0.858373358089098	1.78992076577133	0.839895725277901	8.74156127512013	3.12789097340023	6.43533460244985	2.68601516270319	7.05135091669867	2.8178996793719	8.31824276442463	3.05627879004808	6.20673758831972	2.63383515219706
HSPB6_ATG:::CCT	1.83326229775257	1.96948722403893	1.91761473342656	1.9443829026035	2.00344383735413	2.02090735172815	1.58738554083248	2.00471650902316	1.27693287514597	1.62261787131043	1.45751066144821	0.329755865536134	0.308013300670285	0.239458187716147	0.264471693882333	0.309310456358126	2.44360923780904	2.74204851364584	2.40251625195828	2.40413269676732	2.6101650744225	HSPB6_ATG	CCT	promoter_candidate	promoter_candidate44	0	0	1	0	1	1	1	1	3.56341941219573	1.83326229775257	3.9162889794415	1.96948722403893	3.77797913339108	1.91761473342656	3.84873116661904	1.9443829026035	4.00955975004333	2.00344383735413	4.05838955268897	2.02090735172815	3.00504280383282	1.58738554083248	4.01309833883325	2.00471650902316	2.42323257151836	1.27693287514597	3.07933296161071	1.62261787131043	2.74634079500355	1.45751066144821	1.2568006793134	0.329755865536134	1.23800170432131	0.308013300670285	1.18054921622911	0.239458187716147	1.20119609829902	0.264471693882333	1.2391153167362	0.309310456358126	5.44000975234964	2.44360923780904	6.69019616740433	2.74204851364584	5.28724526454858	2.40251625195828	5.29317259473696	2.40413269676732	6.10573541943719	2.6101650744225
HSPB8:::AAG	1.51829304350325	1.33123486928142	1.49856655116567	1.35028451428552	1.52545690230692	1.44341206830399	1.71218955100256	1.12252107182688	1.45661933572389	1.56099920901514	1.77712945268398	0.475929509004119	0.642082158439938	0.765793101313652	0.820010467837199	0.666859345739388	1.17244830505549	1.50397523416466	1.47605635711587	1.24897290857212	1.35526614945393	HSPB8	AAG	promoter_candidate	promoter_candidate66	0	0	1	0	1	1	1	1	2.86451927099304	1.51829304350325	2.5161795417935	1.33123486928142	2.82561822064202	1.49856655116567	2.54962401711508	1.35028451428552	2.87877872646123	1.52545690230692	2.71963316534604	1.44341206830399	3.27657726197425	1.71218955100256	2.17727112697214	1.12252107182688	2.74464457500635	1.45661933572389	2.95058129645321	1.56099920901514	3.42743534823802	1.77712945268398	1.39081401399381	0.475929509004119	1.56057982954696	0.642082158439938	1.70030445986981	0.765793101313652	1.76541880197556	0.820010467837199	1.58761307140367	0.666859345739388	2.25393874023182	1.17244830505549	2.83623138314669	1.50397523416466	2.78187261174595	1.47605635711587	2.37672157879264	1.24897290857212	2.55844310250762	1.35526614945393
HSPB8:::CCT	1.11177595869199	1.20787529554889	0.377311928462183	1.66002964874597	1.2575823627166	1.50660181234487	1.38639579000671	2.05973572854815	1.34099817071417	1.26676041709683	0.980456472979482	-0.121917330182675	0.0428082552017383	-0.056274705642591	-0.041884616875958	-0.109928297708761	0.643832168229355	1.20604819593817	1.38211665427147	1.08304056628291	0.917738761795485	HSPB8	CCT	promoter_candidate	promoter_candidate66	0	0	1	0	1	1	1	1	2.16111517066155	1.11177595869199	2.30997188988272	1.20787529554889	1.29891941476975	0.377311928462183	3.16023019250201	1.66002964874597	2.39094735210515	1.2575823627166	2.84139974426695	1.50660181234487	2.61424760400638	1.38639579000671	4.16909928192772	2.05973572854815	2.5332652953544	1.34099817071417	2.40620642922657	1.26676041709683	1.9730896016211	0.980456472979482	0.918965540856131	-0.121917330182675	1.03011703437947	0.0428082552017383	0.961744310108336	-0.056274705642591	0.971385181380859	-0.041884616875958	0.926634114684774	-0.109928297708761	1.56247398386277	0.643832168229355	2.30704828011465	1.20604819593817	2.60650504850136	1.38211665427147	2.11849623726467	1.08304056628291	1.88915196994736	0.917738761795485
