A_1_ratio_scaled	A_2_ratio_scaled	A_3_ratio_scaled	A_4_ratio_scaled	A_5_ratio_scaled	A_6_ratio_scaled	S_1_ratio_scaled	S_2_ratio_scaled	S_3_ratio_scaled	S_4_ratio_scaled	S_5_ratio_scaled	L_1_ratio_scaled	L_2_ratio_scaled	L_3_ratio_scaled	L_4_ratio_scaled	L_5_ratio_scaled	V_1_ratio_scaled	V_2_ratio_scaled	V_3_ratio_scaled	V_4_ratio_scaled	V_5_ratio_scaled
FABP1:::CCT	-1.67797105155955	-1.89411408207571	-1.88297224995011	-1.55027768956458	-1.84170773082582	-1.32934915423756	-0.400110023266582	-0.313516450601245	-0.154579114621899	-0.274759709729746	-0.434941541300279	0.762460002493998	0.845264778118956	0.762908559837361	0.77957935966414	0.989363135412398	-0.632107024849221	-1.84364836575001	-1.63061787815112	-1.30827930906781	-1.74412092112624
FABP1_ATG:::AAG	-0.822545439415813	-1.44985998913182	-1.29824870148235	-1.93247856679359	-1.31395681437724	-1.12520750752356	0.249882547987232	-0.057169416844761	0.415491836756913	0.1970592416	-0.0220400085425534	1.2859667445482	1.40314127970047	1.38100786031773	1.48613796475842	1.5524107812576	-0.975479886473156	-0.855009732770926	-1.49463830258243	-0.776723109016533	-0.612615368023733
FABP1_ATG:::CCT	-2.09036553775435	-2.25444641841143	-1.89022034376655	-1.69262873926271	-1.72582682017463	-1.56660402186252	-0.969596613277155	-0.463627571643101	-0.226051057227081	-0.0446264085169453	-0.685416649114	1.30041267939137	1.38815325760464	1.31937192887066	1.31970158952444	1.5521072475947	-1.28413876417859	-1.47667568348226	-1.71963794201448	-1.51079930858149	-1.63400620333027
FABP3:::AAG	2.81206240600591	3.03890624146281	2.74607124074764	2.71278520178746	2.86164855909713	2.81689584522855	2.52163729050345	3.20257545934821	3.22952027028529	3.17520650917506	3.06067341509827	0.850787606133595	0.962242306507821	0.975990166569994	1.01930803559183	1.08003649707458	3.20380264477827	2.86179242738988	2.66569707682191	3.19774481349389	3.48549056151223
FABP3:::CCT	2.44127156417875	2.46546307584505	2.25180996754902	2.24205120992487	2.29278370676246	2.3341957673549	2.59382587015466	2.5535382946597	2.7622333093003	2.53382606801283	2.70185438244171	0.259004800502268	0.384313199932581	0.201748929406124	0.299543782953501	0.370843497306984	3.00109354704765	3.02028454150422	2.61175728220448	2.86908867509223	2.7674673705781
FABP4:::AAG	-2.09062866044479	-1.66929595925574	-1.69049820948025	-1.15870369225862	-1.58096322600955	-2.9449399885554	1.28250962545132	2.07702770706317	1.74144959593336	1.48556515063993	0.0756450487949291	-0.697583943197962	-0.446712185053798	-0.820351890366265	-0.77233586148562	-0.684300499473777	-0.443850559016458	0.76126137129862	-0.133450466996316	0.938502202440232	-0.865661164077383
FABP4:::CCT	-1.46599627103937	-1.68075544892596	-1.64288520141467	-1.9051526461573	-1.47254503145337	-2.42937299918941	-1.03649471532294	-1.13155235271263	-0.276977735058679	2.11324532310471	-1.46772252100169	-1.37183103597451	-1.26957810943915	-1.44209165271212	-1.4776178291556	-1.27346153835024	-0.776898207094188	-2.8521545655313	-1.8391397181578	-0.917377466037621	-2.601781732925
FABP5:::AAG	1.75255717521875	1.39690084912875	2.3447611062927	1.87722341959359	1.65711470841432	2.09220595387832	3.7588900130685	3.26421662264928	3.58675241629372	4.47423730842834	5.18389119695383	2.06247677987299	2.46343548537485	2.33030055263861	2.53192345482742	2.60139057970061	2.94322979898168	3.11928647481866	3.53432774676984	2.31739715224125	2.5405558020236
FABP5:::CCT	0.959630283772236	0.850708926795892	1.76344355326789	1.55263215771442	1.42605862430515	-0.0731764710534534	2.87196974904899	1.93653450442896	2.65441611856096	2.86040895245655	2.74326599938998	1.66575169570192	1.8206315084385	1.68829904954627	1.77829959016532	1.90840619687538	2.22816619078313	2.10529217799111	0.776004250281493	1.79469339135596	2.30838213331275
FAM166B:::AAG	0.0320960886650738	0.317877956070768	0.0453841172401139	0.350873629261974	0.491104085960029	0.345188248537568	0.259977007655854	0.496910520196451	0.295556533310575	0.060246159177967	0.397388874926515	-0.132979259021382	-0.158326499617084	-0.0438134836942807	-0.0553321483710246	-0.00227549909128523	0.434362497958386	0.611738104267417	0.624168893084971	0.259764119844561	0.393158507030697
FAM166B:::CCT	-0.378396481256577	0.0594194561245018	-0.285711698293783	-0.344296512063063	-0.138766603197296	-0.0743411451049536	-0.558216102911253	0.0231998449881752	-0.272874128273346	-0.330962517718875	-0.435241481804237	-0.417029157343964	-0.496053722517775	-0.414873284071617	-0.43670511112723	-0.373567148779823	0.262223599628853	0.0467831816189737	-0.379376166623568	0.00261163430269074	0.301585057361737
FAM99A:::AAG	-4.27354252787912	-3.12539329719794	-1.25182321243255	-1.04504295643558	-2.96421498062093	-0.659788101764252	-2.39049939146766	-3.58732595090167	-1.0391273764356	-2.02998335652829	-2.34316534802295	-1.32061804476486	-1.17812347129114	-1.24450824459734	-1.08958724893266	-1.08803255640297	-1.86998918995997	0.0974664353796476	-1.21529295543099	-2.75925380394045	-0.643223183468838
FAM99A:::CCT	-2.54041592204222	-2.95954127384773	-3.13019818634788	-2.5267623199242	-2.66692218789808	-1.22664252570363	-3.4585383836923	-4.60596880851879	-1.322861580436	-3.63817047838713	-0.795510981974613	-2.16309379048933	-1.86252819955647	-2.05875889353146	-2.04228550161568	-1.99481238165097	-3.91956674471363	-1.86616144590329	-3.37468818337042	-2.64161881950431	-3.34979313416413
FBLN5:::AAG	-1.58656886550755	-1.22179233150764	-1.13031583545487	-1.19850795380046	-1.18839433859237	-0.96136109536711	-2.2244576630662	-2.48819118395381	-1.58392659623243	-1.64841290636355	-1.37485140052805	-1.32772596332192	-1.28695521520969	-1.3017668218329	-1.21537631161778	-1.1159589935992	-1.52989962949982	-0.883833308765698	-1.16561351093981	-1.24070074848697	-1.12144299761148
FBLN5:::CCT	-1.88075429686946	-1.89871744147484	-2.01644256090983	-1.98088964805674	-1.78926991970292	-1.97930445302941	-2.74332358438289	-1.62165336695762	-3.40415921823846	-1.96801014218063	-2.67481990103486	-2.29339668277952	-2.40590405384681	-2.38752224306742	-2.3644900747945	-2.367050194131	-1.57106267342648	-1.59917782707519	-2.20638560532423	-1.20494744156381	-1.7249166598444
FBP1:::AAG	1.14585508616834	1.06061094021465	0.463877155269454	0.010945359508369	-0.0640317735792721	1.3218268845954	-0.892634778683224	-1.78352051008115	0.637046877103519	1.94549019931224	0.557720563934379	1.24837808523446	1.43650701873004	1.71857383994026	1.72299511364815	1.82077492214468	0.619644036674799	1.08155560361343	3.00571803784511	-0.0757152144952343	1.17924247129695
FBP1:::CCT	-0.427729357110532	-1.96948950252598	-0.105894561370752	0.502648336271075	-0.325135650187835	0.167480039351904	0.959305247112528	-2.87944390475686	0.383505170071041	0.489335070941785	-0.296247644008562	1.13976439370944	1.19307396769546	1.22590813385651	1.16204186765014	1.27645806695894	0.468950998580154	0.337644055114049	1.59229321716274	0.432834043032242	0.594520211090976
FBP2:::AAG	-1.44179874351165	-1.02482600164756	-1.41529788841028	-1.31930609294389	-1.33541939707912	-1.36329440203265	-0.211170511280493	-0.259458907666558	-0.14539319197307	0.36202157813262	0.189309938641529	-1.00774533906732	-0.788896608125278	-0.799591378597051	-0.753940424338324	-0.685840329820193	-1.98749422027185	-1.94299808490063	-1.28701084416507	-1.26785839775959	-0.981669241775777
FBP2:::CCT	-1.56522313059479	-1.94783338246802	-1.93472746247287	-1.62549377539161	-1.56954629898807	-1.4151480715859	-0.129485520016611	-0.29133868731414	-0.54925856466113	-0.326566220482	-0.186384534804716	-1.65559674921462	-1.7284228549748	-1.80464831016558	-1.74229021737551	-1.67692322376994	-2.22762936642149	-2.24055297921625	-1.28292929097084	-1.62066808954919	-2.25170575530083
FBXO32:::AAG	1.37564416304689	1.50607330265399	1.26698676638493	1.50351976074552	1.72629538339808	1.88472405768536	3.24973359887828	3.26419534685271	2.95714047020756	2.30476293510118	2.31953587964812	1.40686055125997	1.75778757302277	1.95074862800246	1.93430758092588	1.92878651655432	1.95493842435295	1.08835513849902	1.64644514694465	1.93815052248131	1.77023676068155
FBXO32:::CCT	1.05125988501686	1.18459905609904	1.34688312013572	1.66247940021216	1.25363609463234	1.04723278402747	0.964545430410065	1.9484856713164	2.63461805929091	1.13170111453015	1.6495491754988	1.21072095745277	1.38006594128117	1.40310293082433	1.4789306883562	1.41362872613273	1.5372971880251	1.1585639352147	1.18683276207406	1.60516132286778	1.5155255405301
FCN3:::AAG	-1.39390166417494	-1.51701494027034	-1.66659370461457	-1.57357829280287	-1.62547143492977	-1.49615300179053	-1.71779797961589	-0.992620084359872	-1.97070099339227	-1.5839439473253	-1.42815180853678	-1.35067652183459	-1.29038713682053	-1.29912896767666	-1.26574831112232	-1.15210644458612	-1.66584770459698	-1.44768735194502	-1.53324501195635	-1.91778022121465	-1.81608901155257
FCN3:::CCT	-2.41210383503771	-2.26286099591393	-2.54466407192906	-2.38678726074796	-2.10119414456475	-2.07541812830908	-2.13318369939629	-2.63526831620687	-2.09981387058881	-3.04872114720704	-2.41843186286579	-2.45814478696502	-2.42506330062358	-2.58171039706487	-2.56800626728111	-2.4743272147898	-2.63168052448184	-1.93392186039191	-2.13441899064939	-1.93971735527202	-3.16713947289399
FCN3_ATG:::AAG	-1.41356951203955	-1.45856918721084	-1.12751587645587	-1.43247637294181	-1.30254412863227	-1.46288575252086	-1.61676514703928	-1.53335318959085	-1.68853335554183	-1.47137436294252	-1.96907366686783	-1.184140199028	-1.048669304924	-1.1742378840661	-1.12684927229643	-0.973364846159971	-1.81302566877425	-1.53551366893787	-1.69368006230948	-1.58057297614887	-2.05895836918511
FCN3_ATG:::CCT	-2.30092622769457	-2.21363703078195	-2.51604220739019	-2.27151043725933	-2.1318178817457	-2.95574884373129	-2.21330398464863	-2.65273696523182	-3.19595781483197	-2.60005030696431	-2.93459819231364	-2.31409875656292	-2.22540962777648	-2.42879088651092	-2.35417794460706	-2.31251776356455	-2.32026610764175	-2.27793124280892	-2.27976228208076	-2.29374809507776	-1.50953691592333
FGA:::AAG	-1.72775889225428	-2.07637563725298	-2.08994451244159	-2.93471554168588	-1.91674592760198	-2.46376863625073	-1.89609057306518	-3.98753561244973	-2.08556230240798	-2.15162998839565	-1.37219077765587	0.263905409128229	0.500853349937554	0.463924240345945	0.632594539177518	0.597825979559704	-3.34406490204699	-1.71455301190136	-2.89888183976459	-1.62110274716509	-1.32519812354156
FGA:::CCT	-2.46363921014044	-2.32040716308309	-2.0651908383073	-2.25249452200715	-1.99241309601628	-2.1614615271959	-0.94393417782477	-0.952238889266145	-4.14699323193299	-2.75592824613917	-1.45552990598335	0.75089289265941	0.81417342839647	0.687384210623105	0.732686093008507	0.835477586774538	-2.4889015726618	-1.53355505530871	-2.2087430258557	0.0488571002893507	-3.14307511510237
FGB:::AAG	-1.47922738687587	-1.13229162807648	-1.65137330645499	-1.59305101828485	-1.3147880297734	-1.27160402739736	-1.35540269851449	-5.50122195290978	-4.18175277448342	-4.60230842657061	-5.48188678948555	-0.272460302593398	0.119516812033189	0.0998663966428462	0.221979157222887	0.124488030244888	-2.2701306944114	-4.04405087387107	-1.88926087858062	-4.19036518106649	-2.30956387497047
FGB:::CCT	-3.82458357786956	-2.16390465824611	-2.11491283864938	-3.04910184797459	-4.92824688753609	-4.97367080327747	-3.88635674220714	-3.58740721648072	-1.34740547884392	-4.78442672455738	-4.31647024639885	0.0655976158841469	-0.299888750930524	-0.314725620149908	-0.326244234044851	-0.264893221172881	-3.00493789674487	-4.042973074552	-4.94317264321164	-2.09734089486455	-4.16519648454141
FGG_tv1:::AAG	-1.30579560594589	-0.977227212349511	-1.67877391627612	-1.94185970837397	-1.80187240338235	-1.85845216186206	-1.2743678530929	-0.550740059169327	-1.70490933742647	-1.5413107922335	-2.08111291669662	-1.36187636599424	-1.28133399165381	-1.37193965130359	-1.27243262593974	-1.32784953711249	-1.12106792475358	-1.18930807727728	-2.27449947707199	-1.56582753702645	-0.915951966816156
FGG_tv1:::CCT	-1.04894040693345	-2.61155834769086	-2.99135235435827	-2.70625216319578	-0.484161100386881	-0.347019061659352	-1.12564176953041	-0.718100120239802	-2.4883580416248	-2.29035700003273	-1.91155880587968	-1.2605309900176	-1.44962375267266	-1.58518690422217	-1.55388487640273	-1.42067371230002	-2.70480283231423	-1.60450455016603	-1.62150850248274	-2.85064671710253	-1.03222305188316
FGG_tv2:::AAG	0.831355354285868	0.730613555983902	0.51080342671056	0.234600461205303	0.524351838331126	0.498506789392754	1.31522551274441	1.61833319379329	1.55713009065355	1.67854580266359	1.61148609812093	-0.0795292529006213	-0.00805460252399798	0.123241843997251	0.103650095755047	0.164917934085728	1.26422247808065	1.19642749128974	1.26385031976779	1.36749570948827	1.70856089996233
FGG_tv2:::CCT	0.067131539538707	0.140448008262365	-0.117653748501327	0.0687644151383825	-0.0569171106823951	-0.0200348490527585	1.69171461109195	0.791546575890565	0.791725571038086	0.813646031763044	1.01414063273109	-0.84212991324384	-0.805530971647195	-0.819398764398577	-0.749822824158315	-0.791320856376086	0.763031088768686	1.15193259825783	0.722502025579169	0.614957458510196	0.852514552638714
FGG_tv2ATG:::AAG	0.744916567230252	0.612706329101877	0.416495746568379	0.733482662178005	1.12160551153836	0.564856482005462	1.29030776276364	1.48934967258531	1.19000093495081	1.58307229383659	1.26442342846206	0.288133084676111	0.371133828577227	0.47150346836114	0.46857288777089	0.476614833320732	1.19421379307744	1.17925795818609	1.20439062810846	1.1560789366464	1.31192879432041
FGG_tv2ATG:::CCT	0.40889661061866	0.190505374745151	-0.404925997844875	-0.322561807945144	-0.0585741415018414	0.261314013282502	0.442809587332164	1.47348200056084	-0.214017873073474	0.0523805684947973	1.05952581614829	-0.498050248401422	-0.449259605598024	-0.47144483608361	-0.468435750797445	-0.418046195313851	0.786797203049555	0.994135123643583	0.944126469846581	0.309389323388512	0.762886023602259
FGL1:::AAG	-2.19133776891426	-3.91769667619486	-1.83782158707131	-2.86083008091173	-2.38938912227225	-3.5469832300279	-4.32714595804399	-3.56471039618564	-3.12181513066935	-3.79474202490935	-1.67913723726345	-0.826585618188202	-0.656889718251729	-0.878692447521717	-0.579197804903394	-0.409935638074226	-2.68780477334421	-3.17300019262555	-2.11614632595996	-0.792544204033555	-1.63182774544051
FGL1:::CCT	-2.49593190366378	-2.57990439550226	-2.23401945094762	-1.52805145487471	-1.41802711417	-2.91221257359924	-4.3524301809358	-2.47704862557502	-2.53879353192986	-3.43056373457946	-4.0636627418235	-0.325422656693745	-0.440281844081771	-0.397106981160127	-0.491716225592118	-0.331999498699183	-3.8212463433922	-1.11662169526136	-2.82395095303932	-2.17532892124731	-1.97282416280766
FHL1:::AAG	-1.72027560685796	-1.89835226995023	-1.09868606484747	-2.09010088525379	-1.77975144132234	-3.05504276959849	-1.39997584816635	-1.14390955808588	-1.63868733802613	-1.54019607722231	-1.20316771963868	-1.98247950592406	-1.85207605125988	-1.77729659706054	-1.86707865292714	-1.64523989326131	-2.15778414381653	-1.66582252952182	-1.15559392747585	-1.72964525595263	-2.95874101879822
FHL1:::CCT	-2.78280560416259	-2.86172355275686	-2.50150725390873	-2.7752462033162	-3.72576368755164	-2.01980740830478	-1.32309318829173	-2.18846067691603	-1.66191957655308	-1.26835589249079	-2.23804820611182	-2.88685516277482	-2.81155751040746	-2.95373814479591	-2.87779070192739	-2.76410046445658	-3.77611402393308	-3.01024759202353	-1.70531764980767	-1.84217607509674	-1.83404199274771
FHL2:::AAG	1.7358299799812	1.77177830268771	1.75808267476513	1.54516583305828	1.67703492084226	1.96204562607823	-0.221985017375698	-0.288541221554257	0.241211338017813	0.0856793115571592	-0.473727472530885	-0.424137175685059	-0.398823124588872	-0.293082218213018	-0.237864565096236	-0.24355054754469	1.30112580265287	0.928528036154669	0.968907615793249	1.04022047236663	0.992870105030022
FHL2:::CCT	1.61196721016901	1.57965602085559	1.6284143372232	1.48740514504755	1.51557858614743	1.64709863197007	-0.438703393557463	-0.324867006803385	-0.586371841233398	-0.832507830148341	-0.0856428177185587	-0.696067282406687	-0.788004684190757	-0.799331573037601	-0.801681488369403	-0.770432951284495	1.39409981752925	1.12422140207565	1.61333780319203	1.05379604062617	1.3495575423833
FITM1:::AAG	-1.83286721303746	-2.31051743739657	-1.83616275321191	-2.47924871860638	-2.16226215874105	-1.89492526695622	-1.75831247042501	-2.45100042842799	-2.05714751970124	-2.77335302194289	-1.84912696868765	-1.65809774409655	-1.55675375001796	-1.50510012571957	-1.39905690626932	-1.44707526271801	-1.94079006076178	-2.56451652000258	-1.61678922229055	-2.2613389577369	-1.11571119099909
FITM1:::CCT	-2.57742998814801	-2.78465282543272	-2.38668045976033	-2.48388521187609	-1.96660203590164	-2.61268575917544	-2.48208986649885	-2.62386395118097	-2.31895796840168	-3.11095730762486	-2.05304419314903	-2.24597771755929	-2.19147130159161	-2.30263500628088	-2.16001434360391	-2.0814049632177	-2.01372061248318	-1.80782008167962	-2.33866788475558	-2.32221208130405	-2.52711822655383
FLNA:::AAG	1.35929786643012	1.74108620047768	1.14166485403571	1.30315113395451	1.0800631278245	1.61348690928974	1.5753567453013	1.88067669638589	1.80566394575952	1.63130987747007	1.87339247560811	0.378558652456303	0.547535787964319	0.53081799054221	0.708045299515524	0.612385712491253	1.44285256301753	1.78474703613652	1.64664080999258	1.88576376032768	2.2467495069195
FLNA:::CCT	0.865670771297859	0.483895202582055	1.24422773317504	0.722553344953983	1.12336552830109	0.929773390852231	1.61865337653956	0.933463463695358	1.66217441390483	1.35471582555219	0.686821547440542	0.180324497424338	0.163872135183246	0.221153927960394	0.254796982970416	0.148025255557105	1.80369341512993	1.32980162039135	1.50282924139043	1.54804703787009	1.34745389094009
