A_1_ratio_scaled_AAG	A_2_ratio_scaled_AAG	A_3_ratio_scaled_AAG	A_4_ratio_scaled_AAG	A_5_ratio_scaled_AAG	A_6_ratio_scaled_AAG	S_1_ratio_scaled_AAG	S_2_ratio_scaled_AAG	S_3_ratio_scaled_AAG	S_4_ratio_scaled_AAG	S_5_ratio_scaled_AAG	L_1_ratio_scaled_AAG	L_2_ratio_scaled_AAG	L_3_ratio_scaled_AAG	L_4_ratio_scaled_AAG	L_5_ratio_scaled_AAG	V_1_ratio_scaled_AAG	V_2_ratio_scaled_AAG	V_3_ratio_scaled_AAG	V_4_ratio_scaled_AAG	V_5_ratio_scaled_AAG	A_AAG	V_AAG	S_AAG	L_AAG	group_AAG	FDR_active_A_AAG	FDR_active_S_AAG	FDR_active_L_AAG	FDR_active_V_AAG	A_mean_log_ratio_AAG	S_mean_log_ratio_AAG	L_mean_log_ratio_AAG	V_mean_log_ratio_AAG	A_1_ratio_scaled_CCT	A_2_ratio_scaled_CCT	A_3_ratio_scaled_CCT	A_4_ratio_scaled_CCT	A_5_ratio_scaled_CCT	A_6_ratio_scaled_CCT	S_1_ratio_scaled_CCT	S_2_ratio_scaled_CCT	S_3_ratio_scaled_CCT	S_4_ratio_scaled_CCT	S_5_ratio_scaled_CCT	L_1_ratio_scaled_CCT	L_2_ratio_scaled_CCT	L_3_ratio_scaled_CCT	L_4_ratio_scaled_CCT	L_5_ratio_scaled_CCT	V_1_ratio_scaled_CCT	V_2_ratio_scaled_CCT	V_3_ratio_scaled_CCT	V_4_ratio_scaled_CCT	V_5_ratio_scaled_CCT	A_CCT	V_CCT	S_CCT	L_CCT	group_CCT	FDR_active_A_CCT	FDR_active_S_CCT	FDR_active_L_CCT	FDR_active_V_CCT	A_mean_log_ratio_CCT	S_mean_log_ratio_CCT	L_mean_log_ratio_CCT	V_mean_log_ratio_CCT	A_CCT_activity	A_AAG_activity	A_fold	A_pvalue	A_qvalue	S_CCT_activity	S_AAG_activity	S_fold	S_pvalue	S_qvalue	L_CCT_activity	L_AAG_activity	L_fold	L_pvalue	L_qvalue	V_CCT_activity	V_AAG_activity	V_fold	V_pvalue	V_qvalue	qvalue_0_05_A	fold_1_5_A	active_A	final_sig_A	qvalue_0_05_S	fold_1_5_S	active_S	final_sig_S	qvalue_0_05_L	fold_1_5_L	active_L	final_sig_L	qvalue_0_05_V	fold_1_5_V	active_V	final_sig_V	group2
PLA2G5	1.38288048963582	1.67746390537879	1.45217939087595	1.39391534155598	1.57806820190866	1.66976691160489	0.0748147749813078	0.367638531661339	0.183828135549767	-0.234488718920233	-0.121654329675819	-0.473259118565711	-0.357151363139253	-0.310579358060269	-0.309111365523562	-0.227671439831295	1.03206745277218	1.08444345065935	0.838244212284583	1.06479777914279	0.972103406128399	1	0	0	0	promoter_candidate	1	1	1	1	1.52571237349335	0.0540276787192725	-0.335554529024018	0.998331260197461	1.32632941421463	1.85421542057279	1.46574042910142	1.37734669440492	1.75744127201113	1.67780278234564	-0.251916577960425	0.118597486005325	0.126674956494208	-0.374564595069589	0.117606300107044	-0.77830585567031	-0.743049363493871	-0.696117514734862	-0.781337819769976	-0.661037393580966	1.30539542532444	1.14263339977691	1.06106218673942	0.92515892979443	1.03278130020801	1	0	0	0	promoter_candidate	1	1	0	1	1.57647933544176	-0.0527204860846875	-0.731969589449997	1.09340624836864	1.57647933544176	1.52571237349335	-0.0507669619484079	0.275742332553758	0.33242506861195	-0.0527204860846875	0.0540276787192725	0.10674816480396	0.337100740757638	0.486923292205476	-0.731969589449997	-0.335554529024018	0.396415060425979	0.00014468032366216	0.000296195938205998	1.09340624836864	0.998331260197461	-0.0950749881711799	0.261086912570514	0.380650078140189	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	1_0_0_0
PLG	-0.91111209675138	-1.46772564735688	-1.74565547655679	-1.35263244129336	-2.51679919082851	-1.91148141321174	-1.28992912824715	-2.08552424214149	-1.63534643865979	-1.85495648143897	-1.91349209203478	-0.225441084074235	-0.171555041721998	-0.105645682678753	-0.0834116544429371	-0.0134371363381325	-1.64326895359073	-1.2284064084671	-1.20021845381402	-1.59745414251393	-1.88188738235554	0	0	0	1	promoter_candidate	0	0	1	0	-1.65090104433311	-1.75584967650443	-0.119898119851211	-1.51024706814826	-1.99012976405892	-2.49944311626173	-2.75059697956716	-2.30088205324399	-1.81547052040903	-2.61088885429001	-3.01395467441461	-1.72403128396644	-1.72721679844696	-2.9371585739097	-3.03958899595008	-0.436845388622087	-0.274832379864563	-0.407081186853021	-0.378237190683284	-0.259870713185154	-2.0274428762264	-2.17620299434646	-2.21372145670918	-2.83640715259937	-2.01328962407591	0	0	0	1	promoter_candidate	0	0	1	0	-2.32790188130514	-2.48839006533756	-0.351373371841622	-2.25341282079146	-2.32790188130514	-1.65090104433311	0.67700083697203	0.060921071910367	0.0981785869629882	-2.48839006533756	-1.75584967650443	0.732540388833123	0.125152219214918	0.265991092609362	-0.351373371841622	-0.119898119851211	0.231475251990411	0.00301916054864364	0.00380443494013253	-2.25341282079146	-1.51024706814826	0.743165752643199	0.0232551304724128	0.088916675335696	0	2	0	0	0	2	0	0	1	0	1	0	0	2	0	0	0_0_0_1
PLIN2	0.618493083175597	0.813060632665832	0.583632259587516	0.845159856820193	0.414318678040396	0.661088822087838	2.64502698271322	3.13088635148456	2.64247712406647	3.14627867943461	0.649318388752587	2.04971236391155	2.11430777980046	2.25320046615435	2.33365913272835	2.35457667052287	1.18175352487612	1.73244702496103	1.71735034554469	2.2676337971378	2.02210911887981	0	0	1	0	promoter_candidate	1	1	1	1	0.655958888729562	2.44279750529029	2.22109128262352	1.78425876227989	0.775773576995813	0.510896775302872	1.4147915863516	0.577707508500212	1.71037731074328	1.05824279351053	1.7611166019121	3.2659676037759	2.82475684854379	2.40530962255752	3.45701285072216	2.03008202542281	1.98355187058226	1.85818741974761	1.92748108843012	1.92540448620192	2.0186025712936	2.10097998208015	1.91494815201292	1.87290726143587	1.60026231387688	0	0	1	0	promoter_candidate	1	1	1	1	1.00796492523405	2.74283270550229	1.94494137807694	1.90154005613988	1.00796492523405	0.655958888729562	-0.352006036504488	0.228186013203353	0.28432123050897	2.74283270550229	2.44279750529029	-0.300035200212005	0.674735714832672	0.770562016939215	1.94494137807694	2.22109128262352	0.276149904546572	0.0303771240003262	0.0334191209030387	1.90154005613988	1.78425876227989	-0.117281293859993	0.649015557080555	0.731549327345134	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0_0_1_0
PLIN4	0.971934281596961	1.31855704054435	1.69267974923889	1.27559147580713	1.35269610557603	1.56379623835102	0.6598287611888	2.34042515410204	1.28952311885738	0.864949168991127	1.57519561586147	1.71906567583316	1.87539191798467	1.98852952087831	2.03062812641503	2.08860082895223	1.80132584731226	2.32546617614604	1.67733808536562	1.44386310390881	2.60015217335908	0	0	1	0	promoter_candidate	1	1	1	1	1.3625424818524	1.34598436380016	1.94044321401268	1.96962907721836	1.00087378409192	0.645539591387854	1.01166213410446	0.467236890867749	1.33880023685412	1.46475947630514	0.831068519762701	1.13327288223482	1.63538398843074	-0.53339607429323	1.97229493283547	2.11995949107396	2.12518825448656	2.1371794231652	2.22808099690235	2.27895099146039	1.77555628422251	1.69687269974299	2.19425380786035	1.64117698554988	2.0197401980467	0	0	1	0	promoter_candidate	1	1	1	1	0.988145352268541	1.0077248497941	2.17787183141769	1.86551999508449	0.988145352268541	1.3625424818524	0.374397129583858	0.062861952161806	0.100889552852281	1.0077248497941	1.34598436380016	0.338259514006064	0.441862326897206	0.587142444599354	2.17787183141769	1.94044321401268	-0.237428617405011	0.00566728679669988	0.00686410512643774	1.86551999508449	1.96962907721836	0.104109082133874	0.663349804604878	0.743409263781329	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0_0_1_0
PLIN5	1.89390156310318	1.71022074730292	2.14907565337977	1.41082109926823	2.4150449106545	2.45355666299072	4.23610674303257	3.78911798513324	3.52678623705421	3.83020007209636	3.87028377755605	1.06002378828101	1.13101468088785	1.30751455304852	1.41676823990286	1.32755552273601	2.92689143078233	3.10430818622204	2.56508414344483	2.92694224027891	3.19000006761144	0	0	0	1	promoter_candidate	1	1	1	1	2.00543677278322	3.85049896297448	1.24857535697125	2.94264521366791	2.16219889826263	1.84087570210789	2.10240446052879	1.69991270279852	1.17920091940934	1.17093105836003	3.07446792355229	3.44923529301964	3.33955219992842	2.58362733476275	3.29363314607464	1.0650683606908	0.919257439610323	0.922026872314143	0.953899159326289	0.854744294636768	2.67219905094783	1.98215962508847	2.17622767493329	3.10814875431685	2.49704829017482	0	0	0	1	promoter_candidate	1	1	1	1	1.69258729024454	3.14810317946755	0.942999225315664	2.48715667909225	1.69258729024454	2.00543677278322	0.312849482538684	0.349622538622034	0.406416661885524	3.14810317946755	3.85049896297448	0.702395783506937	0.0306284960122068	0.114856860045776	0.942999225315664	1.24857535697125	0.305576131655585	0.0280280561006538	0.031009764196468	2.48715667909225	2.94264521366791	0.455488534575661	0.104965252829774	0.201657382283801	0	0	1	0	0	2	1	0	1	0	1	0	0	0	1	0	0_0_0_1
PLN	-0.50588546668721	-0.83786962065693	-0.510946999796565	-0.987009900141691	-1.00624231102278	-0.920554266096201	-0.793594163879099	-0.164027981782577	0.317478882083433	-0.223657944240741	-0.0985450786856923	-0.358883709455181	-0.434858958887412	-0.273633584492713	-0.317525285309374	-0.297821597926892	-0.68131039969341	-0.191526505517723	0.649356854093047	-0.548654141209882	0.414085158445115	0	1	0	0	promoter_candidate	1	1	1	1	-0.794751427400229	-0.192469257300935	-0.336544627214314	-0.0716098067765706	-1.97305803611283	-1.43481458363811	-1.35119711056975	-1.71901226591668	-1.30579755551103	-2.42452096454754	-1.57066875672249	-3.95882230633687	-1.30619642111537	-1.13095195289211	-1.19180810175018	-1.4107801758361	-1.33167728722073	-1.42938000315854	-1.39473974491815	-1.29398386566311	-0.12491455869642	-1.73527749102599	-1.34013457645218	-2.53027485694918	-0.437503471698442	0	1	0	0	promoter_candidate	0	0	0	0	-1.70140008604932	-1.83168950776341	-1.37211221535933	-1.23362099096444	-1.70140008604932	-0.794751427400229	0.906648658649096	0.00589212250047066	0.0213760723272889	-1.83168950776341	-0.192469257300935	1.63922025046247	0.0424530803145244	0.134062358887972	-1.37211221535933	-0.336544627214314	1.03556758814501	1.78885894366237e-05	8.40548178347379e-05	-1.23362099096444	-0.0716098067765706	1.16201118418787	0.0715288299088527	0.15541082821422	1	2	1	2	0	2	1	0	1	2	1	2	0	2	1	0	0_1_0_0
PLPP7	1.09787019952408	1.17470895326483	1.49105745173471	1.43945791770836	1.52894318896206	1.59735130840058	1.89362436227919	1.57718836963997	1.234207875284	1.91171089047806	1.69871048690516	0.141874697698227	0.0859308494599186	0.247011117444812	0.340269574329841	0.320743028380883	1.73181220204882	1.18632122623933	1.53725624684014	1.6322140577632	1.61714192797467	0	0	1	0	promoter_candidate	1	1	1	1	1.38823150326577	1.66308839691728	0.227165853462736	1.54094913217323	1.32313712827632	1.35573426220116	1.36807042006222	1.546964552978	1.74119738278564	1.76671038176515	1.33587179844054	1.27152653139482	1.66483838443483	1.17155002803853	1.05123757470111	0.319163778896461	0.269586847053793	0.331269951207185	0.426709308717745	0.445693867832407	1.49907130490772	2.07885518288238	2.20900120265069	1.2824215934438	1.46698534840934	0	0	1	0	promoter_candidate	1	1	1	1	1.51696902134475	1.29900486340196	0.358484750741518	1.70726692645879	1.51696902134475	1.38823150326577	-0.128737518078979	0.0596888248310443	0.096591874207914	1.29900486340196	1.66308839691728	0.364083533515312	0.160206596036814	0.311623802764876	0.358484750741518	0.227165853462736	-0.131318897278782	0.003548118692788	0.004435148365985	1.70726692645879	1.54094913217323	-0.166317794285553	0.551018397717145	0.645336862191251	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0_0_1_0
PLVAP	-0.561969841905382	-0.418139336314831	-0.215671393338403	-0.726667569458028	-0.791959660121334	0.452311581546083	-0.33275380038135	-1.11227388150132	-0.127242915675979	-0.146522070887003	-1.11784479112009	-0.595325020560443	-0.583685174980114	-0.498779644563667	-0.646878104924684	-0.36117627504158	-2.05445858348196	-0.791545297707546	-1.01935996208811	0.588691649153268	-1.84757936030551	1	0	0	0	promoter_candidate	1	1	1	0	-0.377016036598649	-0.567327491913148	-0.537168844014098	-1.02485031088597	-1.97626001356827	-1.85547279448867	-1.63318459280626	-2.5272265827314	-0.297637279357227	-0.987816099574052	-0.934006368060364	-0.771393673309129	0.0906610430124412	-1.57711767620201	-2.22131838818154	-1.1894063503537	-1.31312939435354	-1.30361755379729	-1.53387869547878	-1.3699142801837	-1.10313228535776	-1.17448389319715	-1.63649328929835	-3.55867243064638	-1.79306726868925	1	0	0	0	promoter_candidate	0	0	0	0	-1.54626622708765	-1.08263501254812	-1.3419892548334	-1.85316983343778	-1.54626622708765	-0.377016036598649	1.169250190489	0.0181107200074474	0.0420427428744314	-1.08263501254812	-0.567327491913148	0.515307520634974	0.215814325104264	0.369967414464452	-1.3419892548334	-0.537168844014098	0.804820410819304	0.000329498187984271	0.000553897816008042	-1.85316983343778	-1.02485031088597	0.828319522551805	0.395918897800454	0.50792227020453	1	2	1	2	0	0	1	0	1	2	1	2	0	2	0	0	1_0_0_0
PON1	0.546257320491658	-0.113108848288251	0.602477038159463	-0.0474266989367299	-0.0785411426120671	0.376988290781253	0.529401346049376	1.80587363574935	0.923759392445869	1.28937676285627	1.08484025765139	-0.258780205437468	-0.0990426021638274	-0.121758385199888	-0.150093737354376	-0.0611784018383762	0.756569189388999	0.595351061364253	0.407937928945894	-0.658115047566314	-0.325510043206382	0	0	0	1	promoter_candidate	1	1	1	1	0.214440993265888	1.12665027895045	-0.138170666398787	0.15524661778529	-0.234993262505326	-0.421431542215925	-0.845290867038187	-0.519842580351739	-0.414914489508911	-0.66099480515671	-0.434292798170145	0.444297867142487	-0.523742766796799	0.114362301352212	0.877958594158405	-0.48393769979168	-0.60673973483198	-0.778910744437661	-0.617202335513385	-0.555281273336928	-0.238714222903669	-0.112554115468857	0.615376099582678	-0.295135945669239	-0.160065232506246	0	0	0	1	promoter_candidate	1	1	1	1	-0.516244591129466	0.0957166395372321	-0.608414357582327	-0.0382186833930668	-0.516244591129466	0.214440993265888	0.730685584395354	0.0105435237316578	0.0294765179594734	0.0957166395372321	1.12665027895045	1.03093363941322	0.00973197103209176	0.0729897827406882	-0.608414357582327	-0.138170666398787	0.470243691183539	0.00250744927800527	0.00321151139054862	-0.0382186833930668	0.15524661778529	0.193465301178357	0.519777323627971	0.619917908914094	1	2	1	2	0	2	1	0	1	0	1	0	0	0	1	0	0_0_0_1
POPDC2	-1.5697466547161	-1.22181454322939	-1.48444280388682	-0.927382672726765	-0.625043938401848	-1.08119148238662	-1.03840262960843	-1.67243519378532	-1.2633603374464	-0.6396501966993	-1.86419405016887	-1.88895109826553	-1.83382925278451	-1.7566100812744	-1.87209854083776	-1.73749338651371	-0.785464117313661	-1.30818815460624	-1.74565183909589	-0.890894683937568	-1.58754406174198	0	1	0	0	promoter_candidate	0	0	0	0	-1.15160368255792	-1.29560848154166	-1.81779647193518	-1.26354857133907	-1.62303271199583	-1.62635475548589	-1.71866513580349	-1.97140390666726	-1.49994981952177	-2.04746006280035	-1.95610092820256	-2.41702294739137	-1.60413931834869	-2.44739059647691	-1.68369311645703	-2.70246866013182	-2.67336807613073	-2.56123766497399	-2.70569328616761	-2.58048033179137	-1.77068665173148	-1.42426874467569	-1.86501572105615	-2.08120996354838	-1.93953645173423	0	1	0	0	promoter_candidate	0	0	0	0	-1.7478110653791	-2.02166938137531	-2.6446496038391	-1.81614350654918	-1.7478110653791	-1.15160368255792	0.596207382821177	0.0175514712299321	0.0413599624149457	-2.02166938137531	-1.29560848154166	0.72606089983365	0.0926020613601497	0.220885650950816	-2.6446496038391	-1.81779647193518	0.826853131903922	4.15713382754639e-08	1.62128219274309e-05	-1.81614350654918	-1.26354857133907	0.552594935210116	0.069977962894691	0.153322502971514	1	2	0	0	0	2	0	0	1	2	0	0	0	0	0	0	0_1_0_0
PPP1R12B	-0.317699980529105	0.229247931706687	-0.449349513627364	0.23047253575649	0.408515039172802	-0.296138486656916	-1.10202510822919	-0.032242341733453	-0.825292184230548	-0.246917129575519	-1.00655653008619	-1.46550784400201	-1.43825649423014	-1.47006187394836	-1.43337555098833	-1.41274352209029	0.229609397472272	-0.107761647085618	-0.0531858901494306	-0.278714381113755	-0.335376285393044	0	1	0	0	promoter_candidate	1	1	0	1	-0.0324920790295675	-0.642606658770981	-1.44398905705183	-0.109085761253915	-0.220211256407188	0.220532808185465	0.200125148050375	0.0156041949310683	0.036424726188732	-0.0726859278769549	0.162945586216326	-0.503209905976146	-0.736929443617242	-0.61438560703155	-0.727572693622948	-1.22407552697917	-1.35423125848749	-1.34474139431286	-1.32996148795915	-1.25565780855772	0.57857877692667	0.995056031483863	1.01663137427631	0.508285925545932	0.122065643512734	0	1	0	0	promoter_candidate	1	1	0	1	0.0299649488452495	-0.483830412806312	-1.30173349525928	0.644123550349101	0.0299649488452495	-0.0324920790295675	-0.062457027874817	0.687300567048817	0.729380193602826	-0.483830412806312	-0.642606658770981	-0.158776245964668	0.635044438770268	0.737105152144061	-1.30173349525928	-1.44398905705183	-0.142255561792548	0.00673046305837744	0.00806414928653519	0.644123550349101	-0.109085761253915	-0.753209311603016	0.0081017030002558	0.050153399525393	0	0	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0_1_0_0
PPP1R13L	-1.11822890368077	-0.929527365361125	-1.36316742169711	-1.31213487735367	-0.880034174123937	-1.02247427792897	-1.29307159932969	0.0267440711677356	-0.608763636580233	-1.65398403689843	-0.842534927709183	-1.17713325523386	-1.16696921626077	-1.14419486481858	-1.10340707734649	-1.03279467450108	-1.22324866165568	-1.3728259413592	-1.18827782983277	-1.76441410465594	-1.4123460464567	0	1	0	0	promoter_candidate	0	0	0	0	-1.10426117002426	-0.874322025869959	-1.12489981763216	-1.39222251679206	-2.02871737245378	-1.38288723822727	-1.88335646748394	-2.09520334521006	-1.39401982563285	-1.50899314986709	-0.911381290034545	-1.75509403213854	-1.35876673270505	-1.25936567821576	-1.41793795745129	-1.90464904966536	-1.82404146731074	-1.75808429421101	-1.72922933946026	-1.76626861758398	-1.53690783616372	-1.7911265721989	-1.56260486477351	-2.11356898173512	-2.23286787975031	0	1	0	0	promoter_candidate	0	0	0	0	-1.71552956647916	-1.34050913810904	-1.79645455364627	-1.84741522692431	-1.71552956647916	-1.10426117002426	0.611268396454899	0.000507248973682739	0.00534667837125049	-1.34050913810904	-0.874322025869959	0.466187112239078	0.314005705749256	0.466522762827466	-1.79645455364627	-1.12489981763216	0.671554736014115	1.15859559513725e-05	7.34719157891915e-05	-1.84741522692431	-1.39222251679206	0.45519271013225	0.00804779321283691	0.0502182296481023	1	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0_1_0_0
PPP1R14C	1.32241142128049	1.01476306898023	0.724550307403103	1.3443462915167	1.65506022490369	1.86166979603693	1.10199614802138	1.47657327595318	1.39563042270451	-0.568068900569998	1.13714931705901	1.18254261529362	1.1455028156662	1.23938064757131	1.34044137078514	1.43619997822773	2.11094457783296	1.67004281025173	1.26592739759284	1.11598854257424	1.74363384100571	1	0	0	0	promoter_candidate	1	1	1	1	1.32046685168686	0.908656052633616	1.2688134855088	1.5813074338515	0.766738560453193	0.721228229381201	0.0726777239602813	0.820834659684193	-0.0948789402109124	0.104050023745662	1.3554590347548	0.0901833187490817	-0.178834808805286	-0.971452104014939	1.12042512887667	0.977348379790311	0.962587061687064	0.977052285000685	1.04548531767822	1.09897036539761	1.15175205697794	1.10400568602345	1.37034953006213	1.22667364264675	1.61994602587725	1	0	0	0	promoter_candidate	1	1	1	1	0.39844170950227	0.283156113912066	1.01228868191078	1.2945453883175	0.39844170950227	1.32046685168686	0.922025142184588	0.0182682452289312	0.0421574889898413	0.283156113912066	0.908656052633616	0.62549993872155	0.162195705464499	0.313150124411656	1.01228868191078	1.2688134855088	0.256524803598021	0.000826837007673678	0.00118336305685407	1.2945453883175	1.5813074338515	0.286762045533994	0.24063555237148	0.358197959636936	1	2	1	2	0	2	1	0	1	0	1	0	0	0	1	0	1_0_0_0
PPP1R27	1.79788151980501	1.27936849698239	1.2411074756566	1.02104124131702	1.43199527250704	1.36757775311801	6.07108988336931	6.22655580645903	6.04288576119085	6.35269339882351	6.19171083283499	-0.306883551848513	-0.174323624605993	-0.133821971735033	-0.11850317858353	-0.0645058779002711	2.43566214957515	2.31459854985079	2.29594380721207	2.24012942684685	2.37007775598867	0	0	1	0	promoter_candidate	1	1	1	1	1.35649529323101	6.17698713653554	-0.159607640934668	2.33128233789471	1.34536610866019	1.04125826436925	0.798464125065676	0.374450160722021	0.912622069847461	1.28217402391052	5.56694313750087	5.72328639851401	5.63022296350772	5.8777307448487	5.7591995290388	-0.918450328826316	-0.798033478677128	-1.02515794064699	-0.968809640925908	-0.924878865275201	1.89316724915675	1.80025859499303	1.42270306829726	1.69372053267549	1.93612048320709	0	0	1	0	promoter_candidate	1	1	0	1	0.959055792095853	5.71147655468202	-0.927066050870309	1.74919398566592	0.959055792095853	1.35649529323101	0.397439501135158	0.00483846714452717	0.0191573826026964	5.71147655468202	6.17698713653554	0.465510581853518	1.50030841690515e-05	0.0117024056518602	-0.927066050870309	-0.159607640934668	0.767458409935641	0.000238177237765484	0.000430042234854346	1.74919398566592	2.33128233789471	0.582088352228782	0.0015267743492757	0.023817679848701	1	0	1	0	1	0	1	0	1	2	1	2	1	2	1	2	0_0_1_0
PPP1R3C	0.709704819932543	0.481834287911737	0.314638589270877	-0.0323571452324007	-0.0160689561986252	0.605453286506136	2.05341966688177	3.63950349198386	3.00368573951326	2.61902456658126	3.42143034460212	0.915352013217293	0.929172411504786	1.02560217776615	1.08839255056337	1.08674201001265	2.08393667159886	1.17363578043177	2.10800578740459	1.43276005485094	1.57509233070991	0	0	1	0	promoter_candidate	1	1	1	1	0.343867480365044	2.94741276191245	1.00905223261285	1.67468612499921	-0.270189783267002	-0.283624777608489	-0.864585838942833	-0.426240542070868	-0.210341501715869	-0.172906133528144	1.16468731189473	2.12009786550071	2.01763046060173	2.20466472493019	1.63514872165078	0.633229975347867	0.717077232343971	0.672949170033905	0.652187445570252	0.639910151876842	0.905296791951174	1.82407241940566	-0.196829097011518	0.492442360487339	2.14730506778303	0	0	1	0	promoter_candidate	1	1	1	1	-0.371314762855534	1.82844581691563	0.663070795034567	1.03445750852314	-0.371314762855534	0.343867480365044	0.715182243220578	0.00489156420037863	0.0192697983651279	1.82844581691563	2.94741276191245	1.11896694499683	0.00987498359959026	0.0733570210255277	0.663070795034567	1.00905223261285	0.345981437578281	0.00152920804529388	0.00205652116436074	1.03445750852314	1.67468612499921	0.640228616476074	0.317198359511725	0.431788342790829	1	2	1	2	0	2	1	0	1	0	1	0	0	2	1	0	0_0_1_0
